"disease","chiefdom","PHU","pop","epiweek","fyo","cas","dth"
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2015-50","o","7",""
"Malaria tested","Yoni","CHC Hinistas Mile 91","9999","2015-50","u","53",""
"Malaria tested","Yoni","MCHP Magboki Rd. 91","9999","2015-50","o","28",""
"Malaria tested","Yoni","MCHP Magboki Rd. 91","9999","2015-50","u","21",""
"Malaria tested","Yoni","MCHP Makeni Rokfula","9999","2015-50","o","15",""
"Malaria tested","Yoni","MCHP Makeni Rokfula","9999","2015-50","u","25",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-50","o","6",""
"Malaria tested","Yoni","CHC  Mathoir","9999","2015-50","u","21",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2015-50","o","6",""
"Malaria tested","Yoni","MCHP Rokimbi","9999","2015-50","u","49",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-50","o","10",""
"Malaria tested","Yoni","CHP Masengbeh","9999","2015-50","u","27",""
"Malaria Positive","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","o","14",""
"Malaria Positive","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","u","15",""
"Malaria Positive","Kholifa Rowalla","Masanga Hosp","9999","2015-50","o","2",""
"Malaria Positive","Kholifa Rowalla","Masanga Hosp","9999","2015-50","u","7",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","o","",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","u","34",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2015-50","o","23",""
"Malaria Positive","Kholifa Rowalla","MCHP Mabai","9999","2015-50","u","12",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","o","12",""
"Malaria Positive","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","u","12",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","o","6",""
"Malaria Positive","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","u","12",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2015-50","o","6",""
"Malaria Positive","Kholifa Rowalla","MCHP Malone","9999","2015-50","u","26",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-50","o","8",""
"Malaria Positive","Kholifa Rowalla","CHP Mabom","9999","2015-50","u","10",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-50","o","5",""
"Malaria Positive","Kholifa Rowalla","MCHP Magbass","9999","2015-50","u","9",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","o","35",""
"Malaria Positive","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","u","51",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2015-50","o","9",""
"Malaria Positive","Kafe Simira","CHC Mabontor","9999","2015-50","u","12",""
"Malaria Positive","Kafe Simira","MCHP Mayassoh","9999","2015-50","o","8",""
"Malaria Positive","Kafe Simira","MCHP Mayassoh","9999","2015-50","u","15",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2015-50","o","",""
"Malaria Positive","Kalansogoia","MCHP Kathombo","9999","2015-50","u","14",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2015-50","o","5",""
"Malaria Positive","Kalansogoia","MCHP Kemedugu","9999","2015-50","u","32",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2015-50","o","28",""
"Malaria Positive","Kalansogoia","MCHP Kamasaypana","9999","2015-50","u","19",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-50","o","9",""
"Malaria Positive","Sambaya Bendugu","CHC Bendugu","9999","2015-50","u","16",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-50","o","14",""
"Malaria Positive","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-50","u","20",""
"Malaria Positive","Tane","CHC Matotoka","9999","2015-50","o","3",""
"Malaria Positive","Tane","CHC Matotoka","9999","2015-50","u","20",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-50","o","2",""
"Malaria Positive","Tane","MCHP Mathonkara","9999","2015-50","u","14",""
"Malaria Positive","Tane","MCHP Makrugbeh","9999","2015-50","o","18",""
"Malaria Positive","Tane","MCHP Makrugbeh","9999","2015-50","u","25",""
"Malaria Positive","Tane","MCHP Mathufullie","9999","2015-50","o","6",""
"Malaria Positive","Tane","MCHP Mathufullie","9999","2015-50","u","15",""
"Malaria Positive","Tane","MCHP Rosengbeh","9999","2015-50","o","5",""
"Malaria Positive","Tane","MCHP Rosengbeh","9999","2015-50","u","11",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2015-50","o","3",""
"Malaria Positive","Tane","MCHP Mangaybana","9999","2015-50","u","10",""
"Malaria Positive","Tane","MCHP Masankoro","9999","2015-50","o","2",""
"Malaria Positive","Tane","MCHP Masankoro","9999","2015-50","u","2",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-50","o","6",""
"Malaria Positive","Kunike Barina","CHC Makali","9999","2015-50","u","23",""
"Malaria Positive","Kunike Barina","MCHP Wonkibor","9999","2015-50","o","2",""
"Malaria Positive","Kunike Barina","MCHP Wonkibor","9999","2015-50","u","11",""
"Malaria Positive","Kunike Barina","MCHP Makoni Line","9999","2015-50","o","",""
"Malaria Positive","Kunike Barina","MCHP Makoni Line","9999","2015-50","u","8",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2015-50","o","11",""
"Malaria Positive","Kunike Barina","MCHP Mapamuri","9999","2015-50","u","17",""
"Malaria Positive","Kunike ","CHC Masingbi","9999","2015-50","o","2",""
"Malaria Positive","Kunike ","CHC Masingbi","9999","2015-50","u","20",""
"Malaria Positive","Kunike ","MCHP Mafulka","9999","2015-50","o","10",""
"Malaria Positive","Kunike ","MCHP Mafulka","9999","2015-50","u","15",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2015-50","o","2",""
"Malaria Positive","Kunike ","MCHP Petifuline","9999","2015-50","u","8",""
"Malaria Positive","Kunike ","MCHP Masiaka","9999","2015-50","o","",""
"Malaria Positive","Kunike ","MCHP Masiaka","9999","2015-50","u","5",""
"Malaria Positive","Kunike ","MCHP Matholley ","9999","2015-50","o","15",""
"Malaria Positive","Kunike ","MCHP Matholley ","9999","2015-50","u","20",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2015-50","o","7",""
"Malaria Positive","Kunike ","MCHP Fothaneh Bana","9999","2015-50","u","9",""
"Malaria Positive","Kunike ","MCHP Magbanto Bana","9999","2015-50","o","7",""
"Malaria Positive","Kunike ","MCHP Magbanto Bana","9999","2015-50","u","32",""
"Malaria Positive","Kunike ","MCHP Maconteh Thama","9999","2015-50","o","4",""
"Malaria Positive","Kunike ","MCHP Maconteh Thama","9999","2015-50","u","11",""
"Malaria Positive","Gbonkolenken","Lion Heart Hospital","9999","2015-50","o","35",""
"Malaria Positive","Gbonkolenken","Lion Heart Hospital","9999","2015-50","u","5","2"
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-50","o","1",""
"Malaria Positive","Gbonkolenken","CHC Yele","9999","2015-50","u","18",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-50","o","15",""
"Malaria Positive","Gbonkolenken","CHC Mayepoh","9999","2015-50","u","18",""
"Malaria Positive","Gbonkolenken","CHP Makonkorie","9999","2015-50","o","6",""
"Malaria Positive","Gbonkolenken","CHP Makonkorie","9999","2015-50","u","12",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-50","o","6",""
"Malaria Positive","Gbonkolenken","MCHP Yeben","9999","2015-50","u","18",""
"Malaria Positive","Gbonkolenken","MCHP Maraka","9999","2015-50","o","12",""
"Malaria Positive","Gbonkolenken","MCHP Maraka","9999","2015-50","u","29",""
"Malaria Positive","Gbonkolenken","MCHP Mathamp","9999","2015-50","o","5",""
"Malaria Positive","Gbonkolenken","MCHP Mathamp","9999","2015-50","u","28",""
"Malaria Positive","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-50","o","2",""
"Malaria Positive","Gbonkolenken","MCHP Petifu Mayepoh","9999","2015-50","u","12",""
"Malaria Positive","Gbonkolenken","MCHP Mansumana","9999","2015-50","o","14",""
"Malaria Positive","Gbonkolenken","MCHP Mansumana","9999","2015-50","u","28",""
"Malaria Positive","Gbonkolenken","MCHP Mabarr Polie","9999","2015-50","o","17",""
"Malaria Positive","Gbonkolenken","MCHP Mabarr Polie","9999","2015-50","u","33",""
"Malaria Positive","Gbonkolenken","MCHP Mafay","9999","2015-50","o","9",""
"Malaria Positive","Gbonkolenken","MCHP Mafay","9999","2015-50","u","13",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-50","o","16",""
"Malaria Positive","Gbonkolenken","MCHP Warrima","9999","2015-50","u","23",""
"Malaria Positive","Gbonkolenken","CHC Manowo","9999","2015-50","o","8",""
"Malaria Positive","Gbonkolenken","CHC Manowo","9999","2015-50","u","15",""
"Malaria Positive","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","o","6",""
"Malaria Positive","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","u","10",""
"Malaria Positive","Malal Mara","CHC  Mara.","9999","2015-50","o","25",""
"Malaria Positive","Malal Mara","CHC  Mara.","9999","2015-50","u","24",""
"Malaria Positive","Malal Mara","MCHP Manewa","9999","2015-50","o","25",""
"Malaria Positive","Malal Mara","MCHP Manewa","9999","2015-50","u","18",""
"Malaria Positive","Malal Mara","MCHP Rochen malal","9999","2015-50","o","2",""
"Malaria Positive","Malal Mara","MCHP Rochen malal","9999","2015-50","u","20",""
"Malaria Positive","Malal Mara","MCHP Kiampkakolo","9999","2015-50","o","4",""
"Malaria Positive","Malal Mara","MCHP Kiampkakolo","9999","2015-50","u","22",""
"Malaria Positive","Yoni","CHC Hinistas Mile 91","9999","2015-50","o","7",""
"Malaria Positive","Yoni","CHC Hinistas Mile 91","9999","2015-50","u","53",""
"Malaria Positive","Yoni","MCHP Magboki Rd. 91","9999","2015-50","o","18",""
"Malaria Positive","Yoni","MCHP Magboki Rd. 91","9999","2015-50","u","14",""
"Malaria Positive","Yoni","MCHP Makeni Rokfula","9999","2015-50","o","15",""
"Malaria Positive","Yoni","MCHP Makeni Rokfula","9999","2015-50","u","25",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-50","o","3",""
"Malaria Positive","Yoni","CHC  Mathoir","9999","2015-50","u","15","1"
"Malaria Positive","Yoni","MCHP Rokimbi","9999","2015-50","o","6",""
"Malaria Positive","Yoni","MCHP Rokimbi","9999","2015-50","u","49",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-50","o","10",""
"Malaria Positive","Yoni","CHP Masengbeh","9999","2015-50","u","27",""
"Other disease","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","o","30",""
"Other disease","Kholifa Rowalla","Magburaka Govt. Hosp","9999","2015-50","u","11",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","o","",""
"Other disease","Kholifa Rowalla","MCHP UFC Magburaka","9999","2015-50","u","38",""
"Other disease","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","o","9",""
"Other disease","Kholifa Rowalla","MCHP UFC Masanga","9999","2015-50","u","13",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","o","7",""
"Other disease","Kholifa Rowalla","MCHP Mayossoh","9999","2015-50","u","7",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","o","38",""
"Other disease","Kholifa Rowalla","MCHP Mamuntha","9999","2015-50","u","24",""
"Other disease","Kalansogoia","MCHP Kemedugu","9999","2015-50","o","6",""
"Other disease","Kalansogoia","MCHP Kemedugu","9999","2015-50","u","37",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-50","o","4",""
"Other disease","Sambaya Bendugu","CHC Bendugu","9999","2015-50","u","6",""
"Other disease","Tane","CHC Matotoka","9999","2015-50","o","9",""
"Other disease","Tane","CHC Matotoka","9999","2015-50","u","42",""
"Other disease","Tane","MCHP Makrugbeh","9999","2015-50","o","9",""
"Other disease","Tane","MCHP Makrugbeh","9999","2015-50","u","1",""
"Other disease","Tane","MCHP Rosengbeh","9999","2015-50","o","10",""
"Other disease","Tane","MCHP Rosengbeh","9999","2015-50","u","9",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-50","o","",""
"Other disease","Kunike Barina","CHC Makali","9999","2015-50","u","13",""
"Other disease","Kunike Barina","MCHP Makoni Line","9999","2015-50","o","",""
"Other disease","Kunike Barina","MCHP Makoni Line","9999","2015-50","u","1",""
"Other disease","Kunike ","CHC Masingbi","9999","2015-50","o","",""
"Other disease","Kunike ","CHC Masingbi","9999","2015-50","u","18",""
"Other disease","Gbonkolenken","Lion Heart Hospital","9999","2015-50","o","8",""
"Other disease","Gbonkolenken","Lion Heart Hospital","9999","2015-50","u","",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-50","o","7",""
"Other disease","Gbonkolenken","CHC Yele","9999","2015-50","u","14",""
"Other disease","Gbonkolenken","CHP Makonkorie","9999","2015-50","o","21",""
"Other disease","Gbonkolenken","CHP Makonkorie","9999","2015-50","u","13",""
"Other disease","Gbonkolenken","MCHP Mafay","9999","2015-50","o","18",""
"Other disease","Gbonkolenken","MCHP Mafay","9999","2015-50","u","33",""
"Other disease","Gbonkolenken","CHC Manowo","9999","2015-50","o","",""
"Other disease","Gbonkolenken","CHC Manowo","9999","2015-50","u","6",""
"Other disease","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","o","8",""
"Other disease","Kholifa Mabang","MCHP Mamansokafla","9999","2015-50","u","13",""
"Other disease","Yoni","MCHP Magboki Rd. 91","9999","2015-50","o","18",""
"Other disease","Yoni","MCHP Magboki Rd. 91","9999","2015-50","u","",""
"Other disease","Yoni","MCHP Makeni Rokfula","9999","2015-50","o","4",""
"Other disease","Yoni","MCHP Makeni Rokfula","9999","2015-50","u","8",""
"Other disease","Yoni","MCHP Rokimbi","9999","2015-50","o","",""
"Other disease","Yoni","MCHP Rokimbi","9999","2015-50","u","5",""
"Measles","Kafe Simira","CHC Mabontor","9999","2015-49","o","1",""
"Measles","Kafe Simira","CHC Mabontor","9999","2015-49","u","",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-49","o","2",""
"Diarrhoea Severe dehydratation ","Kholifa Rowalla","CHP Mabom","9999","2015-49","u","6",""
"Diarrhoea Severe dehydratation ","Kafe Simira","CHP Masumbri","9999","2015-49","o","1",""
"Diarrhoea Severe dehydratation ","Kafe Simira","CHP Masumbri","9999","2015-49","u","3",""
"Diarrhoea Severe dehydratation ","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-49","u","2",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Mathonkara","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Mathonkara","9999","2015-49","u","5",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Makrugbeh","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Tane","MCHP Makrugbeh","9999","2015-49","u","1",""
"Diarrhoea Severe dehydratation ","Kunike ","CHC Masingbi","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Kunike ","CHC Masingbi","9999","2015-49","u","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Yele","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Yele","9999","2015-49","u","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Maraka","9999","2015-49","o","1",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Maraka","9999","2015-49","u","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mabarr Polie","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mabarr Polie","9999","2015-49","u","7",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mafay","9999","2015-49","o","21",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Mafay","9999","2015-49","u","14",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Warrima","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","MCHP Warrima","9999","2015-49","u","3",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Gbonkolenken","CHC Manowo","9999","2015-49","u","1",""
"Diarrhoea Severe dehydratation ","Kholifa Mabang","MCHP Kumrabai Station","9999","2015-49","o","",""
"Diarrhoea Severe dehydratation ","Kholifa Mabang","MCHP Kumrabai Station","9999","2015-49","u","2",""
"Diarrhoea Severe dehydratation ","Malal Mara","MCHP Kiampkakolo","9999","2015-49","o","5",""
"Diarrhoea Severe dehydratation ","Malal Mara","MCHP Kiampkakolo","9999","2015-49","u","8",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Masengbeh","9999","2015-49","o","1",""
"Diarrhoea Severe dehydratation ","Yoni","CHP Masengbeh","9999","2015-49","u","3",""
"Dysentery (Bloody Diarrhea)","Kafe Simira","CHC Mabontor","9999","2015-49","o","1",""
"Dysentery (Bloody Diarrhea)","Kafe Simira","CHC Mabontor","9999","2015-49","u","",""
"Dysentery (Bloody Diarrhea)","Kafe Simira","CHP Masumbri","9999","2015-49","o","3",""
"Dysentery (Bloody Diarrhea)","Kafe Simira","CHP Masumbri","9999","2015-49","u","",""
"Dysentery (Bloody Diarrhea)","Kalansogoia","MCHP Kemedugu","9999","2015-49","o","1",""
"Dysentery (Bloody Diarrhea)","Kalansogoia","MCHP Kemedugu","9999","2015-49","u","",""
"Dysentery (Bloody Diarrhea)","Yoni","CHP Masengbeh","9999","2015-49","o","",""
"Dysentery (Bloody Diarrhea)","Yoni","CHP Masengbeh","9999","2015-49","u","1",""
"Severe Malnutrition","Kholifa Rowalla","Masanga Hosp","9999","2015-49","o","",""
"Severe Malnutrition","Kholifa Rowalla","Masanga Hosp","9999","2015-49","u","1",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Mabai","9999","2015-49","o","",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Mabai","9999","2015-49","u","1",""
"Severe Malnutrition","Kholifa Rowalla","CHP Mabom","9999","2015-49","o","",""
"Severe Malnutrition","Kholifa Rowalla","CHP Mabom","9999","2015-49","u","1",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Magbass","9999","2015-49","o","",""
"Severe Malnutrition","Kholifa Rowalla","MCHP Magbass","9999","2015-49","u","1",""
"Severe Malnutrition","Kalansogoia","CHC Bumbuna","9999","2015-49","o","",""
"Severe Malnutrition","Kalansogoia","CHC Bumbuna","9999","2015-49","u","1",""
"Severe Malnutrition","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-49","o","",""
"Severe Malnutrition","Sambaya Bendugu","MCHP Ninkikoro","9999","2015-49","u","2",""
"Severe Malnutrition","Tane","MCHP Makrugbeh","9999","2015-49","o","",""
"Severe Malnutrition","Tane","MCHP Makrugbeh","9999","2015-49","u","3",""
"Severe Malnutrition","Kunike ","CHC Masingbi","9999","2015-49","o","",""
"Severe Malnutrition","Kunike ","CHC Masingbi","9999","2015-49","u","1",""
"Severe Malnutrition","Gbonkolenken","CHC Yele","9999","2015-49","o","",""
"Severe Malnutrition","Gbonkolenken","CHC Yele","9999","2015-49","u","1",""
"Severe Malnutrition","Gbonkolenken","MCHP Warrima","9999","2015-49","o","",""
"Severe Malnutrition","Gbonkolenken","MCHP Warrima","9999","2015-49","u","2",""
"Sever Pneumonia","Kholifa Rowalla","Masanga Hosp","9999","2015-49","o","",""
