province,zone,epiweek,disease,fyo,cas,dec
Ituri,Linga,2017-32,PFA,o,24,0
Ituri,Gety,2016-30,COQUELUCHE,o,192,0
Ituri,Ariwara,2016-25,ROUGEOLE,o,28,0
Ituri,Lolwa,2016-38,FIEVRE HEMORRAGIQUE EBOLA,o,24,0
Ituri,Rimba,2016-44,IRA,o,12,2
Ituri,Angumu,2016-24,FIEVRE HEMORRAGIQUE EBOLA,o,48,0
Ituri,Angumu,2016-34,TNN,o,108,0
Ituri,Tchomia,2017-33,FIEVRE HEMORRAGIQUE EBOLA,o,27,0
Ituri,Fataki,2017-18,IRA,o,300,0
Ituri,Bambu-Mines,2016-37,PESTE,o,28,1
Ituri,Mandima,2018-03,TNN,o,35,0
Ituri,Jiba,2017-42,FIEVRE JAUNE,o,57,0
Ituri,Jiba,2017-40,PESTE,o,70,0
Ituri,Mongbwalu,2016-36,TNN,o,84,0
Ituri,Jiba,2017-32,FIEVRE TYPHOIDE,o,140,0
Ituri,Aungba,2016-38,DECES MATERNEL,o,32,0
Ituri,Drodro,2018-14,COQUELUCHE,o,20,0
Ituri,Nyankunde,2017-27,DECES MATERNEL,o,34,0
Ituri,Nyankunde,2017-16,PFA,o,180,0
Ituri,Adi,2018-06,IRA,o,180,0
Ituri,Bambu-Mines,2017-26,TNN,o,12,0
Ituri,Rimba,2018-14,FIEVRE JAUNE,o,42,0
Ituri,Rimba,2016-41,DIARR SANGLANTE,o,16,1
Ituri,Ariwara,2017-36,DECES MATERNEL,o,133,0
Ituri,Bambu-Mines,2018-03,DIARR SANGLANTE,o,140,0
Ituri,Boga,2017-22,DIARR SANGLANTE,o,72,0
Ituri,Fataki,2017-22,DECES MATERNEL,o,162,0
Ituri,Logo,2018-01,PESTE,o,4,0
Ituri,Rimba,2017-42,PESTE,o,119,0
Ituri,Rimba,2016-50,CHOLERA,o,48,0
Ituri,Bunia,2017-11,MENINGITE,o,266,0
Ituri,Lolwa,2017-11,PESTE,o,25,3
Ituri,Komanda,2016-36,FIEVRE HEMORRAGIQUE EBOLA,o,30,0
Ituri,Laybo,2017-28,PESTE,o,152,0
Ituri,Rwampara,2016-50,PFA,o,42,2
Ituri,Fataki,2017-44,FIEVRE TYPHOIDE,o,280,0
Ituri,Lolwa,2017-16,IRA,o,78,0
Ituri,Aungba,2017-18,CHOLERA,o,270,0
Ituri,Kambala,2017-06,COQUELUCHE,o,72,0
Ituri,Lolwa,2016-35,FIEVRE TYPHOIDE,o,12,0
Ituri,Linga,2017-26,MENINGITE,o,60,0
Ituri,Adi,2017-24,COQUELUCHE,o,6,0
Ituri,Damas,2017-37,FIEVRE HEMORRAGIQUE EBOLA,o,88,6
Ituri,Nyarambe,2016-39,FIEVRE JAUNE,o,110,4
Ituri,Bunia,2017-12,COQUELUCHE,o,8,0
Ituri,Angumu,2016-21,FIEVRE JAUNE,o,16,0
Ituri,Bunia,2016-52,DIARR SANGLANTE,o,36,6
Ituri,Boga,2017-21,FIEVRE HEMORRAGIQUE EBOLA,o,5,0
Ituri,Kambala,2016-25,TNN,o,49,0
Ituri,Nyarambe,2017-37,MENINGITE,o,24,3
Ituri,Logo,2016-50,TNN,o,8,0
Ituri,Logo,2016-36,IRA,o,22,0
Ituri,Gety,2016-29,IRA,o,40,1
Ituri,Damas,2016-27,FIEVRE JAUNE,o,70,0
Ituri,Rimba,2017-03,FIEVRE TYPHOIDE,o,252,0
Ituri,Angumu,2016-23,IRA,o,6,3
Ituri,Mambasa,2016-29,FIEVRE TYPHOIDE,o,26,0
Ituri,Nyankunde,2017-08,CHOLERA,o,64,0
Ituri,Kilo,2017-45,FIEVRE HEMORRAGIQUE EBOLA,o,200,0
Ituri,Nyankunde,2017-14,RAGE,o,10,0
Ituri,Mangala,2017-15,FIEVRE TYPHOIDE,o,240,0
Ituri,Lolwa,2018-13,ROUGEOLE,o,100,4
Ituri,Rethy,2018-05,PALUDISME,o,0,0
Ituri,Lita,2017-05,FIEVRE TYPHOIDE,o,108,0
Ituri,Fataki,2018-04,DIARR SANGLANTE,o,15,0
Ituri,Kambala,2017-05,TNN,o,96,1
Ituri,Rethy,2018-02,PESTE,o,5,0
Ituri,Kambala,2017-23,PESTE,o,24,0
Ituri,Mahagi,2018-14,CHOLERA,o,44,0
Ituri,Mandima,2017-32,TNN,o,18,0
Ituri,Drodro,2017-43,FIEVRE HEMORRAGIQUE EBOLA,o,56,0
Ituri,Komanda,2017-10,ROUGEOLE,o,36,0
Ituri,Adja,2016-44,PALUDISME,o,35,0
Ituri,Lita,2017-43,RAGE,o,54,1
Ituri,Boga,2016-28,PALUDISME,o,140,0
Ituri,Mangala,2018-15,FIEVRE HEMORRAGIQUE EBOLA,o,90,0
Ituri,Rimba,2017-50,PALUDISME,o,88,0
Ituri,Mongbwalu,2017-16,CHOLERA,o,280,0
Ituri,Boga,2017-16,FIEVRE HEMORRAGIQUE EBOLA,o,117,0
Ituri,Nia-Nia,2016-22,FIEVRE JAUNE,o,200,0
Ituri,Ariwara,2016-24,COQUELUCHE,o,180,0
Ituri,Angumu,2018-07,RAGE,o,140,0
Ituri,Laybo,2018-01,IRA,o,50,6
Ituri,Nyarambe,2017-34,DECES MATERNEL,o,14,0
Ituri,Laybo,2018-09,TNN,o,176,0
Ituri,Ariwara,2017-06,CHOLERA,o,16,3
Ituri,Lolwa,2017-14,FIEVRE TYPHOIDE,o,0,6
Ituri,Rimba,2017-07,IRA,o,36,0
Ituri,Angumu,2018-09,FIEVRE HEMORRAGIQUE EBOLA,o,60,2
Ituri,Mandima,2017-41,FIEVRE TYPHOIDE,o,0,0
Ituri,Nyankunde,2017-14,FIEVRE HEMORRAGIQUE EBOLA,o,320,0
Ituri,Damas,2017-17,PALUDISME,o,180,0
Ituri,Kilo,2017-46,FIEVRE TYPHOIDE,o,120,0
Ituri,Rwampara,2017-20,CHOLERA,o,140,0
Ituri,Aungba,2017-47,CHOLERA,o,4,0
Ituri,Mandima,2017-05,PFA,o,176,0
Ituri,Drodro,2018-10,CHOLERA,o,10,0
Ituri,Gety,2018-09,TNN,o,54,0
Ituri,Mangala,2018-04,CHOLERA,o,130,0
Ituri,Bunia,2018-02,MENINGITE,o,135,0
Ituri,Lita,2017-41,PALUDISME,o,34,0
Ituri,Fataki,2018-18,FIEVRE JAUNE,o,21,0
Ituri,Linga,2018-13,CHOLERA,o,170,0
Ituri,Tchomia,2017-11,PALUDISME,o,42,0
Ituri,Lita,2016-24,TNN,o,126,0
Ituri,Drodro,2017-44,DECES MATERNEL,o,28,0
Ituri,Mandima,2017-25,PESTE,o,8,0
Ituri,Lolwa,2017-43,DIARR SANGLANTE,o,36,1
Ituri,Angumu,2016-27,PFA,o,15,6
Ituri,Nyankunde,2017-34,TNN,o,1,0
Ituri,Nizi,2018-02,COQUELUCHE,o,56,0
Ituri,Mandima,2017-52,IRA,o,14,0
Ituri,Nia-Nia,2017-04,FIEVRE HEMORRAGIQUE EBOLA,o,72,0
Ituri,Mandima,2017-48,FIEVRE TYPHOIDE,o,45,0
Ituri,Kambala,2016-35,MENINGITE,o,44,0
Ituri,Komanda,2018-18,COQUELUCHE,o,0,0
Ituri,Rethy,2018-05,PESTE,o,54,0
Ituri,Boga,2017-10,PALUDISME,o,26,0
Ituri,Drodro,2017-12,CHOLERA,o,64,0
Ituri,Nizi,2017-46,TNN,o,84,0
Ituri,Aungba,2017-20,COQUELUCHE,o,14,0
Ituri,Adi,2018-05,FIEVRE JAUNE,o,340,0
Ituri,Kambala,2017-28,ROUGEOLE,o,2,0
Ituri,Aungba,2017-33,PESTE,o,70,0
Ituri,Mongbwalu,2016-24,RAGE,o,70,0
Ituri,Mandima,2018-17,PALUDISME,o,120,1
Ituri,Damas,2017-45,PALUDISME,o,30,0
Ituri,Logo,2017-43,PFA,o,63,0
Ituri,Linga,2017-23,FIEVRE TYPHOIDE,o,36,0
Ituri,Jiba,2017-22,PFA,o,128,0
Ituri,Rethy,2018-05,FIEVRE TYPHOIDE,o,55,0
Ituri,Kilo,2016-44,PFA,o,100,0
Ituri,Laybo,2016-40,PFA,o,14,0
Ituri,Lolwa,2017-15,COQUELUCHE,o,3,0
Ituri,Logo,2016-51,PFA,o,14,6
Ituri,Boga,2018-16,TNN,o,32,0
Ituri,Nizi,2017-25,PFA,o,160,0
Ituri,Angumu,2016-39,FIEVRE TYPHOIDE,o,40,0
Ituri,Adi,2018-17,PFA,o,96,0
Ituri,Bunia,2018-12,PALUDISME,o,7,0
Ituri,Gety,2018-06,IRA,o,50,3
Ituri,Bunia,2016-34,CHOLERA,o,160,0
Ituri,Bunia,2016-41,PFA,o,54,0
Ituri,Mandima,2017-31,FIEVRE TYPHOIDE,o,40,0
Ituri,Gety,2018-20,FIEVRE TYPHOIDE,o,4,0
Ituri,Adja,2017-36,FIEVRE TYPHOIDE,o,150,0
Ituri,Rimba,2018-11,FIEVRE TYPHOIDE,o,60,0
Ituri,Tchomia,2017-26,RAGE,o,16,0
Ituri,Drodro,2016-49,FIEVRE HEMORRAGIQUE EBOLA,o,100,0
Ituri,Angumu,2016-50,RAGE,o,1,0
Ituri,Damas,2016-51,DECES MATERNEL,o,26,0
Ituri,Logo,2018-10,CHOLERA,o,160,0
Ituri,Laybo,2017-15,FIEVRE JAUNE,o,57,0
Ituri,Mongbwalu,2017-39,RAGE,o,80,2
Ituri,Aru,2017-30,PESTE,o,20,0
Ituri,Aungba,2017-37,PFA,o,32,0
Ituri,Gety,2017-33,DECES MATERNEL,o,20,0
Ituri,Gety,2017-01,COQUELUCHE,o,6,0
Ituri,Aru,2018-16,RAGE,o,50,1
Ituri,Nyarambe,2016-41,IRA,o,180,0
Ituri,Aungba,2017-01,RAGE,o,27,0
Ituri,Mandima,2017-04,COQUELUCHE,o,28,0
Ituri,Laybo,2018-11,CHOLERA,o,18,0
Ituri,Rwampara,2017-08,PFA,o,114,0
Ituri,Adja,2017-03,MENINGITE,o,40,0
Ituri,Bunia,2017-29,TNN,o,144,0
Ituri,Lita,2016-43,IRA,o,320,0
Ituri,Rwampara,2018-06,ROUGEOLE,o,24,0
Ituri,Rimba,2016-29,ROUGEOLE,o,70,0
Ituri,Linga,2017-50,DIARR SANGLANTE,o,8,0
Ituri,Jiba,2016-25,DIARR SANGLANTE,o,40,0
Ituri,Nyarambe,2018-12,DECES MATERNEL,o,105,0
Ituri,Rimba,2017-03,PFA,o,380,0
Ituri,Linga,2017-05,PFA,o,20,0
Ituri,Gety,2018-20,PALUDISME,o,45,0
Ituri,Bambu-Mines,2016-49,PFA,o,0,1
Ituri,Nia-Nia,2016-36,ROUGEOLE,o,28,0
Ituri,Lolwa,2017-44,FIEVRE JAUNE,o,0,0
Ituri,Fataki,2016-25,DIARR SANGLANTE,o,80,0
Ituri,Tchomia,2016-33,FIEVRE HEMORRAGIQUE EBOLA,o,44,0
Ituri,Nia-Nia,2016-45,FIEVRE JAUNE,o,220,0
Ituri,Jiba,2016-47,MENINGITE,o,180,2
Ituri,Rethy,2017-32,DIARR SANGLANTE,o,16,0
Ituri,Gety,2017-35,COQUELUCHE,o,54,3
Ituri,Nyarambe,2018-17,CHOLERA,o,112,0
Ituri,Damas,2017-16,FIEVRE HEMORRAGIQUE EBOLA,o,154,0
Ituri,Linga,2017-31,FIEVRE TYPHOIDE,o,152,0
Ituri,Angumu,2016-32,ROUGEOLE,o,36,0
Ituri,Jiba,2017-51,PESTE,o,66,0
Ituri,Nyarambe,2017-39,FIEVRE TYPHOIDE,o,15,0
Ituri,Komanda,2018-10,DIARR SANGLANTE,o,28,0
Ituri,Lolwa,2016-28,FIEVRE TYPHOIDE,o,324,0
Ituri,Rwampara,2016-22,PFA,o,60,0
Ituri,Laybo,2016-52,MENINGITE,o,162,0
Ituri,Aungba,2018-08,DECES MATERNEL,o,65,0
Ituri,Angumu,2016-28,RAGE,o,28,0
Ituri,Linga,2018-07,PFA,o,196,4
Ituri,Laybo,2017-52,PALUDISME,o,9,0
Ituri,Komanda,2017-06,DIARR SANGLANTE,o,56,0
Ituri,Ariwara,2016-51,ROUGEOLE,o,112,0
Ituri,Fataki,2017-21,COQUELUCHE,o,28,0
Ituri,Linga,2017-26,PFA,o,12,0
Ituri,Linga,2017-27,FIEVRE TYPHOIDE,o,36,0
Ituri,Lita,2017-29,PFA,o,266,6
Ituri,Fataki,2017-39,MENINGITE,o,266,0
Ituri,Ariwara,2016-27,PESTE,o,28,0
Ituri,Nyankunde,2017-28,FIEVRE JAUNE,o,112,0
Ituri,Boga,2017-16,RAGE,o,153,0
Ituri,Fataki,2018-06,ROUGEOLE,o,48,0
Ituri,Kambala,2018-13,DIARR SANGLANTE,o,126,2
Ituri,Fataki,2017-42,PFA,o,200,0
Ituri,Mongbwalu,2017-44,PFA,o,14,0
Ituri,Adi,2017-16,FIEVRE TYPHOIDE,o,12,0
Ituri,Damas,2018-02,TNN,o,200,0
Ituri,Biringi,2017-49,TNN,o,152,0
Ituri,Nia-Nia,2018-19,MENINGITE,o,144,0
Ituri,Mangala,2017-13,CHOLERA,o,0,0
Ituri,Adja,2016-30,ROUGEOLE,o,304,2
Ituri,Aru,2017-12,TNN,o,27,0
Ituri,Bunia,2018-03,PESTE,o,48,0
Ituri,Fataki,2018-17,PALUDISME,o,30,0
Ituri,Aungba,2017-52,RAGE,o,70,2
Ituri,Logo,2016-47,PESTE,o,90,1
Ituri,Rwampara,2017-37,RAGE,o,76,0
Ituri,Damas,2016-46,PESTE,o,160,0
Ituri,Lolwa,2017-46,CHOLERA,o,99,0
Ituri,Nia-Nia,2018-18,FIEVRE JAUNE,o,75,0
Ituri,Mangala,2017-52,PFA,o,50,3
Ituri,Linga,2017-07,RAGE,o,108,1
Ituri,Lolwa,2018-10,PESTE,o,40,2
Ituri,Mongbwalu,2016-31,RAGE,o,0,0
Ituri,Rimba,2017-51,FIEVRE TYPHOIDE,o,32,0
Ituri,Bambu-Mines,2017-14,PALUDISME,o,90,0
Ituri,Gety,2017-14,PALUDISME,o,0,0
Ituri,Laybo,2016-49,IRA,o,40,0
Ituri,Aru,2016-40,PALUDISME,o,25,0
Ituri,Damas,2017-49,PALUDISME,o,12,1
Ituri,Nia-Nia,2016-40,FIEVRE HEMORRAGIQUE EBOLA,o,90,0
Ituri,Gety,2016-24,TNN,o,12,0
Ituri,Linga,2016-45,PESTE,o,48,0
Ituri,Kambala,2017-32,IRA,o,60,0
Ituri,Jiba,2018-18,TNN,o,96,0
Ituri,Gety,2016-40,MENINGITE,o,112,0
Ituri,Kilo,2016-31,PALUDISME,o,6,0
Ituri,Rimba,2017-06,MENINGITE,o,6,0
Ituri,Jiba,2017-42,DIARR SANGLANTE,o,170,0
Ituri,Komanda,2016-20,DIARR SANGLANTE,o,190,1
Ituri,Adja,2017-42,PALUDISME,o,4,0
Ituri,Fataki,2016-46,RAGE,o,15,0
Ituri,Nyankunde,2017-07,PESTE,o,28,0
Ituri,Laybo,2018-10,FIEVRE HEMORRAGIQUE EBOLA,o,2,0
Ituri,Kambala,2017-16,COQUELUCHE,o,65,0
Ituri,Linga,2017-25,PFA,o,70,0
Ituri,Nyarambe,2016-37,FIEVRE HEMORRAGIQUE EBOLA,o,190,0
Ituri,Lita,2016-51,COQUELUCHE,o,48,0
Ituri,Kambala,2017-47,IRA,o,48,0
Ituri,Jiba,2016-47,ROUGEOLE,o,288,0
Ituri,Adja,2017-18,DECES MATERNEL,o,36,2
Ituri,Angumu,2016-36,DIARR SANGLANTE,o,280,3
Ituri,Nia-Nia,2017-34,PESTE,o,144,0
Ituri,Adja,2016-24,MENINGITE,o,60,0
Ituri,Adi,2017-05,FIEVRE HEMORRAGIQUE EBOLA,o,38,0
Ituri,Logo,2017-32,FIEVRE TYPHOIDE,o,90,0
Ituri,Nizi,2017-40,FIEVRE HEMORRAGIQUE EBOLA,o,0,0
Ituri,Aru,2017-37,RAGE,o,324,0
Ituri,Jiba,2017-28,ROUGEOLE,o,27,0
Ituri,Fataki,2017-05,FIEVRE JAUNE,o,224,0
Ituri,Aru,2016-39,FIEVRE JAUNE,o,80,0
Ituri,Logo,2017-32,PFA,o,12,0
Ituri,Kambala,2017-03,MENINGITE,o,18,1
Ituri,Kilo,2016-31,FIEVRE HEMORRAGIQUE EBOLA,o,1,0
Ituri,Drodro,2017-20,IRA,o,2,0
Ituri,Adi,2016-44,DECES MATERNEL,o,260,0
Ituri,Adja,2016-39,FIEVRE JAUNE,o,16,0
Ituri,Gety,2017-37,RAGE,o,72,0
Ituri,Rimba,2017-31,FIEVRE JAUNE,o,0,0
Ituri,Bambu-Mines,2018-13,CHOLERA,o,0,0
Ituri,Kilo,2017-18,PALUDISME,o,180,0
Ituri,Linga,2016-25,FIEVRE TYPHOIDE,o,66,0
Ituri,Gety,2017-19,IRA,o,80,0
Ituri,Damas,2017-37,IRA,o,135,0
Ituri,Rethy,2017-41,ROUGEOLE,o,140,0
Ituri,Rethy,2017-14,DIARR SANGLANTE,o,8,0
Ituri,Fataki,2017-02,COQUELUCHE,o,64,0
Ituri,Nia-Nia,2017-47,COQUELUCHE,o,3,0
Ituri,Adi,2016-41,DECES MATERNEL,o,40,0
Ituri,Nia-Nia,2017-44,FIEVRE TYPHOIDE,o,42,0
Ituri,Lita,2017-48,RAGE,o,36,0
Ituri,Mandima,2018-06,PESTE,o,96,0
Ituri,Mangala,2017-20,IRA,o,6,0
Ituri,Tchomia,2017-31,FIEVRE TYPHOIDE,o,18,0
Ituri,Aru,2017-42,RAGE,o,36,0
Ituri,Rimba,2017-01,PALUDISME,o,204,0
Ituri,Komanda,2017-10,PFA,o,14,1
Ituri,Biringi,2017-26,FIEVRE HEMORRAGIQUE EBOLA,o,70,0
Ituri,Lolwa,2017-30,PALUDISME,o,98,0
Ituri,Drodro,2017-05,MENINGITE,o,6,0
Ituri,Bambu-Mines,2017-19,MENINGITE,o,108,0
Ituri,Bunia,2017-39,MENINGITE,o,144,0
Ituri,Jiba,2017-07,PESTE,o,50,0
Ituri,Linga,2016-30,IRA,o,39,0
Ituri,Kilo,2017-47,PFA,o,144,2
Ituri,Logo,2017-33,FIEVRE TYPHOIDE,o,126,0
Ituri,Kilo,2017-41,FIEVRE JAUNE,o,12,4
Ituri,Drodro,2016-45,DECES MATERNEL,o,3,0
Ituri,Adi,2017-51,COQUELUCHE,o,50,1
Ituri,Mambasa,2018-16,DECES MATERNEL,o,260,0
Ituri,Lita,2018-04,FIEVRE TYPHOIDE,o,280,0
Ituri,Komanda,2018-05,DIARR SANGLANTE,o,36,0
Ituri,Mambasa,2017-46,FIEVRE TYPHOIDE,o,3,0
Ituri,Aungba,2018-18,PALUDISME,o,152,0
Ituri,Fataki,2016-23,CHOLERA,o,20,0
Ituri,Aungba,2017-13,DIARR SANGLANTE,o,60,0
Ituri,Kilo,2017-28,FIEVRE HEMORRAGIQUE EBOLA,o,60,0
Ituri,Nia-Nia,2017-26,MENINGITE,o,16,0
Ituri,Mahagi,2017-41,COQUELUCHE,o,36,0
Ituri,Laybo,2018-16,FIEVRE TYPHOIDE,o,260,0
Ituri,Adja,2016-42,FIEVRE TYPHOIDE,o,168,0
Ituri,Rimba,2016-28,RAGE,o,200,0
Ituri,Tchomia,2017-12,FIEVRE TYPHOIDE,o,48,0
Ituri,Mangala,2017-21,MENINGITE,o,100,0
Ituri,Boga,2017-47,MENINGITE,o,24,0
Ituri,Biringi,2017-18,FIEVRE JAUNE,o,0,0
Ituri,Lolwa,2017-48,PESTE,o,48,2
Ituri,Kambala,2017-08,MENINGITE,o,21,0
Ituri,Laybo,2018-03,PFA,o,32,0
Ituri,Komanda,2018-07,IRA,o,30,0
Ituri,Ariwara,2016-36,FIEVRE TYPHOIDE,o,48,2
Ituri,Tchomia,2017-48,FIEVRE JAUNE,o,60,0
Ituri,Aru,2018-13,COQUELUCHE,o,90,0
Ituri,Lolwa,2017-18,ROUGEOLE,o,48,1
Ituri,Logo,2017-46,FIEVRE TYPHOIDE,o,24,0
Ituri,Mangala,2018-20,COQUELUCHE,o,72,0
Ituri,Nizi,2016-43,MENINGITE,o,36,3
Ituri,Mandima,2017-13,FIEVRE HEMORRAGIQUE EBOLA,o,140,2
Ituri,Mangala,2018-04,ROUGEOLE,o,85,4
Ituri,Mahagi,2017-38,MENINGITE,o,160,0
Ituri,Linga,2016-50,FIEVRE TYPHOIDE,o,16,0
Ituri,Lita,2018-02,IRA,o,48,2
Ituri,Biringi,2016-49,FIEVRE HEMORRAGIQUE EBOLA,o,144,0
Ituri,Logo,2017-02,CHOLERA,o,102,0
Ituri,Laybo,2016-23,IRA,o,0,0
Ituri,Mongbwalu,2016-29,IRA,o,1,0
Ituri,Kilo,2017-24,DIARR SANGLANTE,o,170,0
Ituri,Nizi,2018-09,DIARR SANGLANTE,o,18,0
Ituri,Angumu,2017-25,COQUELUCHE,o,133,0
Ituri,Mangala,2017-06,TNN,o,160,0
Ituri,Biringi,2017-07,DECES MATERNEL,o,20,1
Ituri,Nizi,2016-33,PFA,o,0,0
Ituri,Aungba,2017-10,COQUELUCHE,o,64,0
Ituri,Mangala,2017-15,PALUDISME,o,0,2
Ituri,Biringi,2016-24,PESTE,o,144,0
Ituri,Angumu,2018-06,COQUELUCHE,o,96,1
Ituri,Mongbwalu,2017-37,IRA,o,4,0
Ituri,Mambasa,2018-16,COQUELUCHE,o,72,0
Ituri,Tchomia,2016-32,DIARR SANGLANTE,o,0,0
Ituri,Boga,2016-26,PESTE,o,36,2
Ituri,Kilo,2018-12,CHOLERA,o,4,0
Ituri,Lita,2016-51,PESTE,o,196,2
Ituri,Nia-Nia,2016-50,PALUDISME,o,182,0
Ituri,Aru,2016-32,DECES MATERNEL,o,16,2
Ituri,Boga,2017-38,PALUDISME,o,56,3
Ituri,Mangala,2018-09,CHOLERA,o,24,0
Ituri,Mandima,2018-09,PESTE,o,72,0
Ituri,Drodro,2018-05,CHOLERA,o,30,0
Ituri,Mongbwalu,2017-07,ROUGEOLE,o,48,0
Ituri,Komanda,2017-02,DECES MATERNEL,o,20,0
Ituri,Adi,2017-09,FIEVRE JAUNE,o,7,0
Ituri,Aungba,2016-43,FIEVRE TYPHOIDE,o,36,4
Ituri,Angumu,2017-07,PESTE,o,272,0
Ituri,Lita,2017-09,RAGE,o,128,0
Ituri,Bunia,2017-07,CHOLERA,o,238,0
Ituri,Mahagi,2017-02,IRA,o,0,0
Ituri,Damas,2018-04,COQUELUCHE,o,120,0
Ituri,Jiba,2017-37,COQUELUCHE,o,80,0
Ituri,Nyarambe,2017-51,DECES MATERNEL,o,160,0
Ituri,Mongbwalu,2016-21,DIARR SANGLANTE,o,90,0
Ituri,Kilo,2017-51,FIEVRE HEMORRAGIQUE EBOLA,o,28,0
Ituri,Bunia,2016-29,TNN,o,48,0
Ituri,Adi,2016-23,PFA,o,32,0
Ituri,Mangala,2016-50,DECES MATERNEL,o,50,0
Ituri,Fataki,2016-37,FIEVRE JAUNE,o,198,0
Ituri,Nia-Nia,2017-12,DECES MATERNEL,o,96,0
Ituri,Nyankunde,2017-47,DIARR SANGLANTE,o,100,0
Ituri,Ariwara,2016-30,FIEVRE JAUNE,o,25,0
Ituri,Kambala,2016-47,TNN,o,108,0
Ituri,Ariwara,2017-05,COQUELUCHE,o,70,0
Ituri,Jiba,2016-33,PFA,o,180,0
Ituri,Mambasa,2016-26,FIEVRE HEMORRAGIQUE EBOLA,o,38,0
Ituri,Bambu-Mines,2016-48,DECES MATERNEL,o,36,0
Ituri,Fataki,2018-03,PESTE,o,119,0
Ituri,Nyankunde,2018-18,TNN,o,15,0
Ituri,Rethy,2017-43,DIARR SANGLANTE,o,0,6
Ituri,Lolwa,2016-31,COQUELUCHE,o,0,2
Ituri,Ariwara,2017-40,COQUELUCHE,o,160,0
Ituri,Komanda,2018-03,PFA,o,120,0
Ituri,Jiba,2016-38,CHOLERA,o,56,0
Ituri,Nia-Nia,2016-39,PESTE,o,18,0
Ituri,Jiba,2017-34,FIEVRE HEMORRAGIQUE EBOLA,o,12,0
Ituri,Mandima,2017-04,FIEVRE HEMORRAGIQUE EBOLA,o,8,0
Ituri,Kambala,2017-43,PFA,o,36,3
Ituri,Nizi,2017-11,RAGE,o,108,0
Ituri,Bambu-Mines,2016-52,ROUGEOLE,o,12,0
Ituri,Nyankunde,2018-19,FIEVRE HEMORRAGIQUE EBOLA,o,0,0
Ituri,Rwampara,2018-08,IRA,o,114,0
Ituri,Logo,2017-02,RAGE,o,8,0
Ituri,Boga,2017-33,TNN,o,126,0
Ituri,Fataki,2016-32,PESTE,o,12,0
Ituri,Fataki,2016-24,FIEVRE JAUNE,o,84,4
Ituri,Adi,2017-49,FIEVRE JAUNE,o,78,0
Ituri,Nyankunde,2016-41,COQUELUCHE,o,0,0
Ituri,Lolwa,2016-49,PFA,o,40,0
Ituri,Nia-Nia,2016-48,IRA,o,252,0
Ituri,Rethy,2016-37,TNN,o,96,0
Ituri,Logo,2017-09,FIEVRE HEMORRAGIQUE EBOLA,o,20,0
Ituri,Biringi,2016-49,IRA,o,120,0
Ituri,Fataki,2016-21,DIARR SANGLANTE,o,30,0
Ituri,Rethy,2017-23,FIEVRE JAUNE,o,18,0
Ituri,Rethy,2016-26,PESTE,o,72,0
Ituri,Rethy,2016-27,FIEVRE HEMORRAGIQUE EBOLA,o,70,0
Ituri,Nyankunde,2017-23,TNN,o,0,0
Ituri,Mandima,2018-11,IRA,o,52,0
Ituri,Lita,2017-04,PALUDISME,o,60,0
Ituri,Mandima,2016-33,DIARR SANGLANTE,o,40,0
Ituri,Mangala,2016-24,FIEVRE HEMORRAGIQUE EBOLA,o,28,0
Ituri,Nyarambe,2017-21,PESTE,o,80,0
Ituri,Boga,2017-20,IRA,o,24,0
Ituri,Bunia,2017-31,DECES MATERNEL,o,76,0
Ituri,Laybo,2017-51,FIEVRE HEMORRAGIQUE EBOLA,o,48,0
Ituri,Mangala,2017-18,CHOLERA,o,90,0
Ituri,Bunia,2017-13,CHOLERA,o,90,0
Ituri,Komanda,2017-16,COQUELUCHE,o,40,0
Ituri,Lolwa,2016-46,DIARR SANGLANTE,o,0,0
Ituri,Lolwa,2018-20,TNN,o,42,0
Ituri,Lita,2017-48,PFA,o,30,0
Ituri,Mongbwalu,2016-28,ROUGEOLE,o,14,0
Ituri,Lita,2016-52,CHOLERA,o,0,0
Ituri,Bambu-Mines,2018-18,IRA,o,12,0
Ituri,Tchomia,2017-47,FIEVRE TYPHOIDE,o,144,0
Ituri,Fataki,2017-14,ROUGEOLE,o,60,0
Ituri,Jiba,2018-04,DIARR SANGLANTE,o,32,0
Ituri,Linga,2017-03,CHOLERA,o,234,0
Ituri,Komanda,2018-05,CHOLERA,o,72,0
Ituri,Mongbwalu,2017-34,MENINGITE,o,120,0
Ituri,Tchomia,2017-47,PESTE,o,48,0
Ituri,Rethy,2016-33,PALUDISME,o,20,4
Ituri,Boga,2017-09,ROUGEOLE,o,220,2
Ituri,Lolwa,2018-02,ROUGEOLE,o,70,0
Ituri,Angumu,2016-39,CHOLERA,o,114,0
Ituri,Kambala,2016-26,CHOLERA,o,40,0
Ituri,Adja,2016-51,FIEVRE JAUNE,o,12,0
Ituri,Gety,2017-43,MENINGITE,o,34,0
Ituri,Adja,2017-30,FIEVRE JAUNE,o,140,0
Ituri,Mangala,2017-52,RAGE,o,88,0
Ituri,Rimba,2017-48,IRA,o,8,0
Ituri,Angumu,2017-52,ROUGEOLE,o,320,0
Ituri,Mambasa,2016-32,PALUDISME,o,108,0
Ituri,Rethy,2016-21,TNN,o,80,0
Ituri,Adja,2017-28,ROUGEOLE,o,4,0
Ituri,Nyarambe,2017-34,PFA,o,198,0
Ituri,Biringi,2016-40,FIEVRE JAUNE,o,108,0
Ituri,Rimba,2017-51,ROUGEOLE,o,90,0
