"disease","state","lga","epiweek","cas"
"Meningitis","Sokoto","Tangaza","2016-21","0"
"Cholera","Sokoto","Tangaza","2016-21","0"
"Measles","Sokoto","Tureta","2016-21","6"
"Meningitis","Sokoto","Tureta","2016-21","1"
"Cholera","Sokoto","Tureta","2016-21","10"
"Measles","Sokoto","Wamako","2016-21","10"
"Meningitis","Sokoto","Wamako","2016-21","4"
"Cholera","Sokoto","Wamako","2016-21","7"
"Meningitis","Sokoto","Wurno","2016-21","1"
"Cholera","Sokoto","Wurno","2016-21","0"
"Measles","Sokoto","Yabo","2016-21","15"
"Meningitis","Sokoto","Yabo","2016-21","0"
"Cholera","Sokoto","Yabo","2016-21","4"
"Measles","Niger","Agaie","2016-22","3"
"Meningitis","Niger","Agaie","2016-22","1"
"Measles","Niger","Agwara","2016-22","5"
"Meningitis","Niger","Agwara","2016-22","2"
"Cholera","Niger","Agwara","2016-22","0"
"Measles","Niger","Bida","2016-22","64"
"Cholera","Niger","Bida","2016-22","0"
"Measles","Niger","Borgu","2016-22","14"
"Meningitis","Niger","Borgu","2016-22","0"
"Cholera","Niger","Borgu","2016-22","18"
"Measles","Niger","Bosso","2016-22","38"
"Meningitis","Niger","Bosso","2016-22","1"
"Cholera","Niger","Bosso","2016-22","5"
"Measles","Niger","Chanchaga","2016-22","0"
"Meningitis","Niger","Chanchaga","2016-22","17"
"Cholera","Niger","Chanchaga","2016-22","5"
"Measles","Niger","Edati","2016-22","4"
"Meningitis","Niger","Edati","2016-22","17"
"Cholera","Niger","Edati","2016-22","4"
"Measles","Niger","Gbako","2016-22","1"
"Meningitis","Niger","Gbako","2016-22","26"
"Measles","Niger","Gurara","2016-22","4"
"Meningitis","Niger","Gurara","2016-22","8"
"Cholera","Niger","Gurara","2016-22","4"
"Measles","Niger","Katcha","2016-22","28"
"Meningitis","Niger","Katcha","2016-22","15"
"Measles","Niger","Kontagora","2016-22","1"
"Cholera","Niger","Kontagora","2016-22","0"
"Measles","Niger","Lapai","2016-22","9"
"Meningitis","Niger","Lapai","2016-22","0"
"Cholera","Niger","Lapai","2016-22","3"
"Measles","Niger","Lavun","2016-22","12"
"Meningitis","Niger","Lavun","2016-22","29"
"Cholera","Niger","Lavun","2016-22","0"
"Measles","Niger","Magama","2016-22","4"
"Meningitis","Niger","Magama","2016-22","1"
"Cholera","Niger","Magama","2016-22","0"
"Measles","Niger","Mariga","2016-22","2"
"Cholera","Niger","Mariga","2016-22","13"
"Measles","Niger","Mashegu","2016-22","9"
"Meningitis","Niger","Mashegu","2016-22","1"
"Cholera","Niger","Mashegu","2016-22","10"
"Measles","Niger","Mokwa","2016-22","0"
"Meningitis","Niger","Mokwa","2016-22","0"
"Cholera","Niger","Mokwa","2016-22","3"
"Measles","Niger","Muya","2016-22","8"
"Meningitis","Niger","Muya","2016-22","1"
"Cholera","Niger","Muya","2016-22","0"
"Measles","Niger","Paikoro","2016-22","1"
"Meningitis","Niger","Paikoro","2016-22","0"
"Measles","Niger","Rafi","2016-22","21"
"Meningitis","Niger","Rafi","2016-22","0"
"Cholera","Niger","Rafi","2016-22","3"
"Measles","Niger","Rijau","2016-22","10"
"Meningitis","Niger","Rijau","2016-22","0"
"Cholera","Niger","Rijau","2016-22","4"
"Measles","Niger","Shiroro","2016-22","19"
"Meningitis","Niger","Shiroro","2016-22","15"
"Cholera","Niger","Shiroro","2016-22","0"
"Measles","Niger","Suleja","2016-22","0"
"Meningitis","Niger","Suleja","2016-22","0"
"Cholera","Niger","Suleja","2016-22","9"
"Measles","Niger","Tafa","2016-22","0"
"Meningitis","Niger","Tafa","2016-22","5"
"Cholera","Niger","Tafa","2016-22","0"
"Measles","Niger","Wushishi","2016-22","16"
"Meningitis","Niger","Wushishi","2016-22","1"
"Cholera","Niger","Wushishi","2016-22","1"
"Measles","Zamfara","Anka","2016-22","0"
"Meningitis","Zamfara","Anka","2016-22","1"
"Cholera","Zamfara","Anka","2016-22","0"
"Measles","Zamfara","Bakura","2016-22","19"
"Meningitis","Zamfara","Bakura","2016-22","14"
"Cholera","Zamfara","Bakura","2016-22","0"
"Measles","Zamfara","Birnin Magaji","2016-22","10"
"Meningitis","Zamfara","Birnin Magaji","2016-22","0"
"Cholera","Zamfara","Birnin Magaji","2016-22","15"
"Measles","Zamfara","Bukkuyum","2016-22","2"
"Meningitis","Zamfara","Bukkuyum","2016-22","54"
"Cholera","Zamfara","Bukkuyum","2016-22","1"
"Measles","Zamfara","Bungudu","2016-22","0"
"Meningitis","Zamfara","Bungudu","2016-22","1"
"Cholera","Zamfara","Bungudu","2016-22","0"
"Measles","Zamfara","Gummi","2016-22","0"
"Meningitis","Zamfara","Gummi","2016-22","1"
"Cholera","Zamfara","Gummi","2016-22","12"
"Meningitis","Zamfara","Gusau","2016-22","2"
"Cholera","Zamfara","Gusau","2016-22","43"
"Measles","Zamfara","Kaura Namoda","2016-22","5"
"Meningitis","Zamfara","Kaura Namoda","2016-22","0"
"Cholera","Zamfara","Kaura Namoda","2016-22","2"
"Measles","Zamfara","Maradun","2016-22","0"
"Meningitis","Zamfara","Maradun","2016-22","0"
"Cholera","Zamfara","Maradun","2016-22","1"
"Meningitis","Zamfara","Maru","2016-22","4"
"Cholera","Zamfara","Maru","2016-22","0"
"Measles","Zamfara","Shinkafi","2016-22","2"
"Meningitis","Zamfara","Shinkafi","2016-22","28"
"Measles","Zamfara","Talata Mafara","2016-22","5"
"Meningitis","Zamfara","Talata Mafara","2016-22","49"
"Cholera","Zamfara","Talata Mafara","2016-22","2"
"Measles","Zamfara","Tsafe","2016-22","0"
"Meningitis","Zamfara","Tsafe","2016-22","50"
"Measles","Zamfara","Zurmi","2016-22","4"
"Meningitis","Zamfara","Zurmi","2016-22","2"
"Cholera","Zamfara","Zurmi","2016-22","0"
"Measles","Kebbi","Aliero","2016-22","0"
"Meningitis","Kebbi","Aliero","2016-22","0"
"Cholera","Kebbi","Aliero","2016-22","0"
"Measles","Kebbi","Arewa","2016-22","0"
"Meningitis","Kebbi","Arewa","2016-22","26"
"Measles","Kebbi","Argungu","2016-22","8"
"Meningitis","Kebbi","Argungu","2016-22","6"
"Cholera","Kebbi","Argungu","2016-22","6"
"Measles","Kebbi","Augie","2016-22","3"
"Cholera","Kebbi","Augie","2016-22","0"
"Measles","Kebbi","Bagudo","2016-22","0"
"Meningitis","Kebbi","Bagudo","2016-22","2"
"Cholera","Kebbi","Bagudo","2016-22","1"
"Measles","Kebbi","Birnin Kebbi","2016-22","19"
"Meningitis","Kebbi","Birnin Kebbi","2016-22","0"
"Cholera","Kebbi","Birnin Kebbi","2016-22","0"
"Measles","Kebbi","Bunza","2016-22","1"
"Meningitis","Kebbi","Bunza","2016-22","0"
"Cholera","Kebbi","Bunza","2016-22","45"
"Measles","Kebbi","Dandi","2016-22","0"
"Meningitis","Kebbi","Dandi","2016-22","27"
"Cholera","Kebbi","Dandi","2016-22","0"
"Measles","Kebbi","Danko Wasagu","2016-22","5"
"Meningitis","Kebbi","Danko Wasagu","2016-22","0"
"Cholera","Kebbi","Danko Wasagu","2016-22","4"
"Measles","Kebbi","Fakai","2016-22","1"
"Meningitis","Kebbi","Fakai","2016-22","6"
"Cholera","Kebbi","Fakai","2016-22","3"
"Measles","Kebbi","Gwandu","2016-22","3"
"Meningitis","Kebbi","Gwandu","2016-22","0"
"Cholera","Kebbi","Gwandu","2016-22","15"
"Measles","Kebbi","Jega","2016-22","0"
"Meningitis","Kebbi","Jega","2016-22","2"
"Cholera","Kebbi","Jega","2016-22","1"
"Measles","Kebbi","Kalgo","2016-22","15"
"Cholera","Kebbi","Kalgo","2016-22","0"
"Measles","Kebbi","Koko Besse","2016-22","0"
"Meningitis","Kebbi","Koko Besse","2016-22","4"
"Cholera","Kebbi","Koko Besse","2016-22","0"
"Measles","Kebbi","Maiyama","2016-22","3"
"Meningitis","Kebbi","Maiyama","2016-22","0"
"Cholera","Kebbi","Maiyama","2016-22","1"
"Meningitis","Kebbi","Ngaski","2016-22","6"
"Measles","Kebbi","Sakaba","2016-22","5"
"Meningitis","Kebbi","Sakaba","2016-22","3"
"Cholera","Kebbi","Sakaba","2016-22","1"
"Measles","Kebbi","Shanga","2016-22","43"
"Meningitis","Kebbi","Shanga","2016-22","19"
"Cholera","Kebbi","Shanga","2016-22","4"
"Meningitis","Kebbi","Suru","2016-22","0"
"Measles","Kebbi","Yauri","2016-22","1"
"Meningitis","Kebbi","Yauri","2016-22","0"
"Cholera","Kebbi","Yauri","2016-22","60"
"Measles","Kebbi","Zuru","2016-22","6"
"Meningitis","Kebbi","Zuru","2016-22","0"
"Cholera","Kebbi","Zuru","2016-22","0"
"Measles","Sokoto","Binji","2016-22","1"
"Meningitis","Sokoto","Binji","2016-22","29"
"Cholera","Sokoto","Binji","2016-22","4"
"Measles","Sokoto","Bodinga","2016-22","6"
"Meningitis","Sokoto","Bodinga","2016-22","0"
"Cholera","Sokoto","Bodinga","2016-22","1"
"Measles","Sokoto","Dange Shuni","2016-22","1"
"Meningitis","Sokoto","Dange Shuni","2016-22","1"
"Cholera","Sokoto","Dange Shuni","2016-22","35"
"Measles","Sokoto","Gada","2016-22","0"
"Meningitis","Sokoto","Gada","2016-22","3"
"Cholera","Sokoto","Gada","2016-22","2"
"Measles","Sokoto","Goronyo","2016-22","0"
"Cholera","Sokoto","Goronyo","2016-22","9"
"Measles","Sokoto","Gudu","2016-22","17"
"Meningitis","Sokoto","Gudu","2016-22","1"
"Cholera","Sokoto","Gudu","2016-22","0"
"Measles","Sokoto","Gwadabawa","2016-22","0"
"Meningitis","Sokoto","Gwadabawa","2016-22","14"
"Cholera","Sokoto","Gwadabawa","2016-22","0"
"Measles","Sokoto","Illela","2016-22","7"
"Meningitis","Sokoto","Illela","2016-22","60"
"Cholera","Sokoto","Illela","2016-22","6"
"Measles","Sokoto","Isa","2016-22","0"
"Meningitis","Sokoto","Isa","2016-22","0"
"Measles","Sokoto","Kebbe","2016-22","0"
"Meningitis","Sokoto","Kebbe","2016-22","9"
"Cholera","Sokoto","Kebbe","2016-22","0"
"Measles","Sokoto","Kware","2016-22","0"
"Meningitis","Sokoto","Kware","2016-22","1"
"Cholera","Sokoto","Kware","2016-22","8"
"Measles","Sokoto","Rabah","2016-22","1"
"Meningitis","Sokoto","Rabah","2016-22","4"
"Cholera","Sokoto","Rabah","2016-22","7"
"Measles","Sokoto","Sabon Birni","2016-22","5"
"Meningitis","Sokoto","Sabon Birni","2016-22","2"
"Cholera","Sokoto","Sabon Birni","2016-22","2"
"Measles","Sokoto","Shagari","2016-22","10"
"Meningitis","Sokoto","Shagari","2016-22","14"
"Cholera","Sokoto","Shagari","2016-22","2"
"Measles","Sokoto","Silame","2016-22","16"
"Meningitis","Sokoto","Silame","2016-22","8"
"Cholera","Sokoto","Silame","2016-22","1"
"Measles","Sokoto","Sokoto North","2016-22","1"
"Meningitis","Sokoto","Sokoto North","2016-22","4"
"Cholera","Sokoto","Sokoto North","2016-22","0"
"Measles","Sokoto","Sokoto South","2016-22","17"
"Cholera","Sokoto","Sokoto South","2016-22","0"
"Measles","Sokoto","Tambuwal","2016-22","0"
"Cholera","Sokoto","Tambuwal","2016-22","14"
"Measles","Sokoto","Tangaza","2016-22","0"
"Meningitis","Sokoto","Tangaza","2016-22","0"
"Cholera","Sokoto","Tangaza","2016-22","2"
"Measles","Sokoto","Tureta","2016-22","0"
"Cholera","Sokoto","Tureta","2016-22","0"
"Measles","Sokoto","Wamako","2016-22","2"
"Meningitis","Sokoto","Wamako","2016-22","3"
"Cholera","Sokoto","Wamako","2016-22","2"
"Meningitis","Sokoto","Wurno","2016-22","0"
"Cholera","Sokoto","Wurno","2016-22","33"
"Measles","Sokoto","Yabo","2016-22","31"
"Meningitis","Sokoto","Yabo","2016-22","3"
"Cholera","Sokoto","Yabo","2016-22","2"
"Measles","Niger","Agaie","2016-23","1"
"Meningitis","Niger","Agaie","2016-23","2"
"Cholera","Niger","Agaie","2016-23","25"
"Measles","Niger","Agwara","2016-23","0"
"Meningitis","Niger","Agwara","2016-23","35"
"Measles","Niger","Bida","2016-23","0"
"Meningitis","Niger","Bida","2016-23","1"
"Cholera","Niger","Bida","2016-23","0"
"Measles","Niger","Borgu","2016-23","6"
"Meningitis","Niger","Borgu","2016-23","0"
"Cholera","Niger","Borgu","2016-23","0"
"Measles","Niger","Bosso","2016-23","0"
"Cholera","Niger","Bosso","2016-23","0"
"Measles","Niger","Chanchaga","2016-23","3"
"Meningitis","Niger","Chanchaga","2016-23","0"
"Cholera","Niger","Chanchaga","2016-23","0"
"Measles","Niger","Edati","2016-23","6"
"Meningitis","Niger","Edati","2016-23","9"
"Cholera","Niger","Edati","2016-23","4"
"Measles","Niger","Gbako","2016-23","11"
"Meningitis","Niger","Gbako","2016-23","1"
"Cholera","Niger","Gbako","2016-23","0"
"Measles","Niger","Gurara","2016-23","6"
"Meningitis","Niger","Gurara","2016-23","6"
"Cholera","Niger","Gurara","2016-23","0"
"Measles","Niger","Katcha","2016-23","5"
"Meningitis","Niger","Katcha","2016-23","0"
"Cholera","Niger","Katcha","2016-23","0"
"Measles","Niger","Kontagora","2016-23","0"
"Meningitis","Niger","Kontagora","2016-23","0"
"Cholera","Niger","Kontagora","2016-23","1"
"Measles","Niger","Lapai","2016-23","0"
"Meningitis","Niger","Lapai","2016-23","3"
"Cholera","Niger","Lapai","2016-23","17"
"Measles","Niger","Lavun","2016-23","2"
"Meningitis","Niger","Lavun","2016-23","0"
"Cholera","Niger","Lavun","2016-23","0"
"Measles","Niger","Magama","2016-23","3"
"Meningitis","Niger","Magama","2016-23","12"
"Cholera","Niger","Magama","2016-23","36"
"Meningitis","Niger","Mariga","2016-23","0"
"Cholera","Niger","Mariga","2016-23","0"
"Measles","Niger","Mashegu","2016-23","2"
"Meningitis","Niger","Mashegu","2016-23","0"
"Cholera","Niger","Mashegu","2016-23","12"
"Measles","Niger","Mokwa","2016-23","2"
"Meningitis","Niger","Mokwa","2016-23","2"
"Cholera","Niger","Mokwa","2016-23","5"
"Measles","Niger","Muya","2016-23","31"
"Meningitis","Niger","Muya","2016-23","5"
"Cholera","Niger","Muya","2016-23","6"
"Measles","Niger","Paikoro","2016-23","0"
"Meningitis","Niger","Paikoro","2016-23","0"
"Cholera","Niger","Paikoro","2016-23","0"
"Measles","Niger","Rafi","2016-23","12"
"Meningitis","Niger","Rafi","2016-23","23"
"Cholera","Niger","Rafi","2016-23","52"
"Measles","Niger","Rijau","2016-23","14"
"Meningitis","Niger","Rijau","2016-23","6"
"Cholera","Niger","Rijau","2016-23","0"
"Measles","Niger","Shiroro","2016-23","8"
"Meningitis","Niger","Shiroro","2016-23","1"
"Cholera","Niger","Shiroro","2016-23","16"
"Measles","Niger","Suleja","2016-23","2"
"Meningitis","Niger","Suleja","2016-23","13"
"Cholera","Niger","Suleja","2016-23","0"
"Measles","Niger","Tafa","2016-23","0"
"Meningitis","Niger","Tafa","2016-23","5"
"Cholera","Niger","Tafa","2016-23","3"
"Measles","Niger","Wushishi","2016-23","4"
"Meningitis","Niger","Wushishi","2016-23","1"
"Cholera","Niger","Wushishi","2016-23","0"
"Measles","Zamfara","Anka","2016-23","0"
"Meningitis","Zamfara","Anka","2016-23","6"
"Cholera","Zamfara","Anka","2016-23","0"
"Measles","Zamfara","Bakura","2016-23","0"
"Meningitis","Zamfara","Bakura","2016-23","35"
"Cholera","Zamfara","Bakura","2016-23","0"
"Measles","Zamfara","Birnin Magaji","2016-23","0"
"Meningitis","Zamfara","Birnin Magaji","2016-23","8"
"Cholera","Zamfara","Birnin Magaji","2016-23","5"
"Measles","Zamfara","Bukkuyum","2016-23","0"
"Meningitis","Zamfara","Bukkuyum","2016-23","0"
"Cholera","Zamfara","Bukkuyum","2016-23","1"
"Measles","Zamfara","Bungudu","2016-23","13"
"Meningitis","Zamfara","Bungudu","2016-23","3"
"Cholera","Zamfara","Bungudu","2016-23","10"
"Measles","Zamfara","Gummi","2016-23","19"
"Meningitis","Zamfara","Gummi","2016-23","14"
"Cholera","Zamfara","Gummi","2016-23","49"
"Meningitis","Zamfara","Gusau","2016-23","58"
"Cholera","Zamfara","Gusau","2016-23","6"
"Measles","Zamfara","Kaura Namoda","2016-23","0"
"Meningitis","Zamfara","Kaura Namoda","2016-23","5"
"Cholera","Zamfara","Kaura Namoda","2016-23","0"
"Measles","Zamfara","Maradun","2016-23","0"
"Cholera","Zamfara","Maradun","2016-23","0"
"Measles","Zamfara","Maru","2016-23","1"
"Meningitis","Zamfara","Maru","2016-23","0"
"Cholera","Zamfara","Maru","2016-23","11"
"Measles","Zamfara","Shinkafi","2016-23","7"
"Meningitis","Zamfara","Shinkafi","2016-23","56"
"Cholera","Zamfara","Shinkafi","2016-23","1"
"Measles","Zamfara","Talata Mafara","2016-23","2"
"Meningitis","Zamfara","Talata Mafara","2016-23","3"
"Cholera","Zamfara","Talata Mafara","2016-23","1"
"Measles","Zamfara","Tsafe","2016-23","0"
"Meningitis","Zamfara","Tsafe","2016-23","53"
"Cholera","Zamfara","Tsafe","2016-23","0"
"Measles","Zamfara","Zurmi","2016-23","0"
"Meningitis","Zamfara","Zurmi","2016-23","1"
"Cholera","Zamfara","Zurmi","2016-23","0"
"Measles","Kebbi","Aliero","2016-23","0"
"Meningitis","Kebbi","Aliero","2016-23","0"
"Cholera","Kebbi","Aliero","2016-23","3"
"Measles","Kebbi","Arewa","2016-23","1"
"Meningitis","Kebbi","Arewa","2016-23","2"
"Cholera","Kebbi","Arewa","2016-23","0"
"Measles","Kebbi","Argungu","2016-23","0"
"Meningitis","Kebbi","Argungu","2016-23","22"
"Measles","Kebbi","Augie","2016-23","0"
"Meningitis","Kebbi","Augie","2016-23","0"
"Measles","Kebbi","Bagudo","2016-23","5"
"Meningitis","Kebbi","Bagudo","2016-23","0"
"Cholera","Kebbi","Bagudo","2016-23","1"
"Measles","Kebbi","Birnin Kebbi","2016-23","1"
"Meningitis","Kebbi","Birnin Kebbi","2016-23","2"
"Cholera","Kebbi","Birnin Kebbi","2016-23","3"
"Measles","Kebbi","Bunza","2016-23","55"
"Meningitis","Kebbi","Bunza","2016-23","1"
"Cholera","Kebbi","Bunza","2016-23","0"
"Measles","Kebbi","Dandi","2016-23","8"
"Meningitis","Kebbi","Dandi","2016-23","2"
"Cholera","Kebbi","Dandi","2016-23","0"
"Measles","Kebbi","Danko Wasagu","2016-23","0"
"Meningitis","Kebbi","Danko Wasagu","2016-23","1"
"Cholera","Kebbi","Danko Wasagu","2016-23","1"
"Measles","Kebbi","Fakai","2016-23","0"
"Meningitis","Kebbi","Fakai","2016-23","2"
"Cholera","Kebbi","Fakai","2016-23","18"
"Measles","Kebbi","Gwandu","2016-23","3"
"Meningitis","Kebbi","Gwandu","2016-23","16"
"Cholera","Kebbi","Gwandu","2016-23","0"
"Measles","Kebbi","Jega","2016-23","46"
"Meningitis","Kebbi","Jega","2016-23","0"
"Cholera","Kebbi","Jega","2016-23","8"
"Measles","Kebbi","Kalgo","2016-23","0"
"Meningitis","Kebbi","Kalgo","2016-23","0"
"Cholera","Kebbi","Kalgo","2016-23","0"
"Cholera","Kebbi","Koko Besse","2016-23","27"
"Measles","Kebbi","Maiyama","2016-23","2"
"Meningitis","Kebbi","Maiyama","2016-23","4"
"Cholera","Kebbi","Maiyama","2016-23","27"
"Measles","Kebbi","Ngaski","2016-23","60"
"Meningitis","Kebbi","Ngaski","2016-23","21"
"Cholera","Kebbi","Ngaski","2016-23","1"
"Measles","Kebbi","Sakaba","2016-23","1"
"Meningitis","Kebbi","Sakaba","2016-23","6"
"Cholera","Kebbi","Sakaba","2016-23","13"
"Measles","Kebbi","Shanga","2016-23","1"
"Cholera","Kebbi","Shanga","2016-23","1"
"Measles","Kebbi","Suru","2016-23","13"
"Meningitis","Kebbi","Suru","2016-23","4"
"Cholera","Kebbi","Suru","2016-23","0"
"Measles","Kebbi","Yauri","2016-23","0"
"Meningitis","Kebbi","Yauri","2016-23","5"
"Cholera","Kebbi","Yauri","2016-23","1"
"Measles","Kebbi","Zuru","2016-23","0"
"Meningitis","Kebbi","Zuru","2016-23","0"
"Cholera","Kebbi","Zuru","2016-23","15"
"Measles","Sokoto","Binji","2016-23","9"
"Meningitis","Sokoto","Binji","2016-23","5"
"Cholera","Sokoto","Binji","2016-23","0"
"Meningitis","Sokoto","Bodinga","2016-23","0"
"Cholera","Sokoto","Bodinga","2016-23","6"
"Measles","Sokoto","Dange Shuni","2016-23","0"
"Cholera","Sokoto","Dange Shuni","2016-23","16"
"Measles","Sokoto","Gada","2016-23","10"
"Meningitis","Sokoto","Gada","2016-23","5"
"Cholera","Sokoto","Gada","2016-23","0"
"Measles","Sokoto","Goronyo","2016-23","1"
"Meningitis","Sokoto","Goronyo","2016-23","11"
"Cholera","Sokoto","Goronyo","2016-23","0"
"Measles","Sokoto","Gudu","2016-23","6"
"Meningitis","Sokoto","Gudu","2016-23","7"
"Measles","Sokoto","Gwadabawa","2016-23","1"
"Meningitis","Sokoto","Gwadabawa","2016-23","0"
"Cholera","Sokoto","Gwadabawa","2016-23","0"
"Measles","Sokoto","Illela","2016-23","12"
"Cholera","Sokoto","Illela","2016-23","0"
"Measles","Sokoto","Isa","2016-23","8"
"Measles","Sokoto","Kebbe","2016-23","2"
"Meningitis","Sokoto","Kebbe","2016-23","3"
"Cholera","Sokoto","Kebbe","2016-23","0"
"Measles","Sokoto","Kware","2016-23","2"
"Meningitis","Sokoto","Kware","2016-23","0"
"Measles","Sokoto","Rabah","2016-23","0"
"Meningitis","Sokoto","Rabah","2016-23","0"
"Cholera","Sokoto","Rabah","2016-23","2"
"Meningitis","Sokoto","Sabon Birni","2016-23","0"
"Cholera","Sokoto","Sabon Birni","2016-23","0"
"Meningitis","Sokoto","Shagari","2016-23","1"
"Cholera","Sokoto","Shagari","2016-23","5"
"Measles","Sokoto","Silame","2016-23","1"
"Meningitis","Sokoto","Silame","2016-23","32"
"Cholera","Sokoto","Silame","2016-23","1"
"Measles","Sokoto","Sokoto North","2016-23","20"
"Meningitis","Sokoto","Sokoto North","2016-23","0"
"Measles","Sokoto","Sokoto South","2016-23","0"
"Meningitis","Sokoto","Sokoto South","2016-23","38"
"Cholera","Sokoto","Sokoto South","2016-23","16"
"Cholera","Sokoto","Tambuwal","2016-23","0"
"Measles","Sokoto","Tangaza","2016-23","2"
"Measles","Sokoto","Tureta","2016-23","3"
"Meningitis","Sokoto","Tureta","2016-23","3"
"Cholera","Sokoto","Tureta","2016-23","5"
"Meningitis","Sokoto","Wamako","2016-23","2"
"Measles","Sokoto","Wurno","2016-23","4"
"Meningitis","Sokoto","Wurno","2016-23","25"
"Cholera","Sokoto","Wurno","2016-23","8"
"Measles","Sokoto","Yabo","2016-23","0"
"Meningitis","Sokoto","Yabo","2016-23","0"
"Cholera","Sokoto","Yabo","2016-23","1"
