disease,chiefdom,PHU,pop,epiweek,fyo,cas,dth
Malaria Positive,Tane,Masankoro MCHP,9999,2015-50,u,2,
Malaria Positive,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-50,o,6,
Malaria Positive,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-50,u,23,
Malaria Positive,Kunike Barina,Wonkibor MCHP,9999,2015-50,o,2,
Malaria Positive,Kunike Barina,Wonkibor MCHP,9999,2015-50,u,11,
Malaria Positive,Kunike Barina,Makoni Line MCHP,9999,2015-50,o,,
Malaria Positive,Kunike Barina,Makoni Line MCHP,9999,2015-50,u,8,
Malaria Positive,Kunike Barina,Mapamurie MCHP,9999,2015-50,o,11,
Malaria Positive,Kunike Barina,Mapamurie MCHP,9999,2015-50,u,17,
Malaria Positive,Kunike,Masingbi CHC,9999,2015-50,o,2,
Malaria Positive,Kunike,Masingbi CHC,9999,2015-50,u,20,
Malaria Positive,Kunike,Mafulka MCHP,9999,2015-50,o,10,
Malaria Positive,Kunike,Mafulka MCHP,9999,2015-50,u,15,
Malaria Positive,Kunike,Petifuline MCHP,9999,2015-50,o,2,
Malaria Positive,Kunike,Petifuline MCHP,9999,2015-50,u,8,
Malaria Positive,Kunike,Masiaka (Kunike) MCHP,9999,2015-50,o,,
Malaria Positive,Kunike,Masiaka (Kunike) MCHP,9999,2015-50,u,5,
Malaria Positive,Kunike,Matholey MCHP,9999,2015-50,o,15,
Malaria Positive,Kunike,Matholey MCHP,9999,2015-50,u,20,
Malaria Positive,Kunike,Fothaneh Bana MCHP,9999,2015-50,o,7,
Malaria Positive,Kunike,Fothaneh Bana MCHP,9999,2015-50,u,9,
Malaria Positive,Kunike,Magbanto Bana MCHP,9999,2015-50,o,7,
Malaria Positive,Kunike,Magbanto Bana MCHP,9999,2015-50,u,32,
Malaria Positive,Kunike,Maconteh Tama MCHP,9999,2015-50,o,4,
Malaria Positive,Kunike,Maconteh Tama MCHP,9999,2015-50,u,11,
Malaria Positive,Gbonkolenken,Lion Heart Medical Centre,9999,2015-50,o,35,
Malaria Positive,Gbonkolenken,Lion Heart Medical Centre,9999,2015-50,u,5,2
Malaria Positive,Gbonkolenken,Yele CHC,9999,2015-50,o,1,
Malaria Positive,Gbonkolenken,Yele CHC,9999,2015-50,u,18,
Malaria Positive,Gbonkolenken,Mayepoh CHP,9999,2015-50,o,15,
Malaria Positive,Gbonkolenken,Mayepoh CHP,9999,2015-50,u,18,
Malaria Positive,Gbonkolenken,Makonkorie CHP,9999,2015-50,o,6,
Malaria Positive,Gbonkolenken,Makonkorie CHP,9999,2015-50,u,12,
Malaria Positive,Gbonkolenken,Yeben MCHP,9999,2015-50,o,6,
Malaria Positive,Gbonkolenken,Yeben MCHP,9999,2015-50,u,18,
Malaria Positive,Gbonkolenken,Maraka MCHP,9999,2015-50,o,12,
Malaria Positive,Gbonkolenken,Maraka MCHP,9999,2015-50,u,29,
Malaria Positive,Gbonkolenken,Mathamp MCHP,9999,2015-50,o,5,
Malaria Positive,Gbonkolenken,Mathamp MCHP,9999,2015-50,u,28,
Malaria Positive,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-50,o,2,
Malaria Positive,Gbonkolenken,Petifu Mayepoh MCHP,9999,2015-50,u,12,
Malaria Positive,Gbonkolenken,Mansumana CHP,9999,2015-50,o,14,
Malaria Positive,Gbonkolenken,Mansumana CHP,9999,2015-50,u,28,
Malaria Positive,Gbonkolenken,Mabarr Polie MCHP,9999,2015-50,o,17,
Malaria Positive,Gbonkolenken,Mabarr Polie MCHP,9999,2015-50,u,33,
Malaria Positive,Gbonkolenken,Mafay MCHP,9999,2015-50,o,9,
Malaria Positive,Gbonkolenken,Mafay MCHP,9999,2015-50,u,13,
Malaria Positive,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-50,o,16,
Malaria Positive,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-50,u,23,
Malaria Positive,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-50,o,8,
Malaria Positive,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-50,u,15,
Malaria Positive,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-50,o,6,
Malaria Positive,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-50,u,10,
Malaria Positive,Malal Mara,Mara CHC,9999,2015-50,o,25,
Malaria Positive,Malal Mara,Mara CHC,9999,2015-50,u,24,
Malaria Positive,Malal Mara,Manewa MCHP,9999,2015-50,o,25,
Malaria Positive,Malal Mara,Manewa MCHP,9999,2015-50,u,18,
Malaria Positive,Malal Mara,Rochen Malal CHP,9999,2015-50,o,2,
Malaria Positive,Malal Mara,Rochen Malal CHP,9999,2015-50,u,20,
Malaria Positive,Malal Mara,Kiampkakolo MCHP,9999,2015-50,o,4,
Malaria Positive,Malal Mara,Kiampkakolo MCHP,9999,2015-50,u,22,
Malaria Positive,Yoni,Hinistas CHC,9999,2015-50,o,7,
Malaria Positive,Yoni,Hinistas CHC,9999,2015-50,u,53,
Malaria Positive,Yoni,Magboki Road Mile 91 CHP,9999,2015-50,o,18,
Malaria Positive,Yoni,Magboki Road Mile 91 CHP,9999,2015-50,u,14,
Malaria Positive,Yoni,Makeni-Rokfullah MCHP,9999,2015-50,o,15,
Malaria Positive,Yoni,Makeni-Rokfullah MCHP,9999,2015-50,u,25,
Malaria Positive,Yoni,Mathoir CHC,9999,2015-50,o,3,
Malaria Positive,Yoni,Mathoir CHC,9999,2015-50,u,15,1
Malaria Positive,Yoni,Rokimbi MCHP,9999,2015-50,o,6,
Malaria Positive,Yoni,Rokimbi MCHP,9999,2015-50,u,49,
Malaria Positive,Yoni,Masengbeh CHP,9999,2015-50,o,10,
Malaria Positive,Yoni,Masengbeh CHP,9999,2015-50,u,27,
Other disease,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-50,o,30,
Other disease,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-50,u,11,
Other disease,Kholifa Rowalla,Magburaka MCHP,9999,2015-50,o,,
Other disease,Kholifa Rowalla,Magburaka MCHP,9999,2015-50,u,38,
Other disease,Kholifa Rowalla,Masanga MCHP,9999,2015-50,o,9,
Other disease,Kholifa Rowalla,Masanga MCHP,9999,2015-50,u,13,
Other disease,Kholifa Rowalla,Mayossoh MCHP,9999,2015-50,o,7,
Other disease,Kholifa Rowalla,Mayossoh MCHP,9999,2015-50,u,7,
Other disease,Kholifa Rowalla,Mamuntha MCHP,9999,2015-50,o,38,
Other disease,Kholifa Rowalla,Mamuntha MCHP,9999,2015-50,u,24,
Other disease,Kalansogoia,Kemedugu MCHP,9999,2015-50,o,6,
Other disease,Kalansogoia,Kemedugu MCHP,9999,2015-50,u,37,
Other disease,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-50,o,4,
Other disease,Sambaya Bendugu,Bendugu (Sambaya Bendugu) CHC,9999,2015-50,u,6,
Other disease,Tane,Matotoka CHC,9999,2015-50,o,9,
Other disease,Tane,Matotoka CHC,9999,2015-50,u,42,
Other disease,Tane,Makrugbeh CHP,9999,2015-50,o,9,
Other disease,Tane,Makrugbeh CHP,9999,2015-50,u,1,
Other disease,Tane,Rosengbeh MCHP,9999,2015-50,o,10,
Other disease,Tane,Rosengbeh MCHP,9999,2015-50,u,9,
Other disease,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-50,o,,
Other disease,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-50,u,13,
Other disease,Kunike Barina,Makoni Line MCHP,9999,2015-50,o,,
Other disease,Kunike Barina,Makoni Line MCHP,9999,2015-50,u,1,
Other disease,Kunike,Masingbi CHC,9999,2015-50,o,,
Other disease,Kunike,Masingbi CHC,9999,2015-50,u,18,
Other disease,Gbonkolenken,Lion Heart Medical Centre,9999,2015-50,o,8,
Other disease,Gbonkolenken,Lion Heart Medical Centre,9999,2015-50,u,,
Other disease,Gbonkolenken,Yele CHC,9999,2015-50,o,7,
Other disease,Gbonkolenken,Yele CHC,9999,2015-50,u,14,
Other disease,Gbonkolenken,Makonkorie CHP,9999,2015-50,o,21,
Other disease,Gbonkolenken,Makonkorie CHP,9999,2015-50,u,13,
Other disease,Gbonkolenken,Mafay MCHP,9999,2015-50,o,18,
Other disease,Gbonkolenken,Mafay MCHP,9999,2015-50,u,33,
Other disease,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-50,o,,
Other disease,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-50,u,6,
Other disease,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-50,o,8,
Other disease,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-50,u,13,
Other disease,Yoni,Magboki Road Mile 91 CHP,9999,2015-50,o,18,
Other disease,Yoni,Magboki Road Mile 91 CHP,9999,2015-50,u,,
Other disease,Yoni,Makeni-Rokfullah MCHP,9999,2015-50,o,4,
Other disease,Yoni,Makeni-Rokfullah MCHP,9999,2015-50,u,8,
Other disease,Yoni,Rokimbi MCHP,9999,2015-50,o,,
Other disease,Yoni,Rokimbi MCHP,9999,2015-50,u,5,
Measles,Kafe Simira,Mabontor CHP,9999,2015-49,o,1,
Measles,Kafe Simira,Mabontor CHP,9999,2015-49,u,,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mabom CHC,9999,2015-49,o,2,
Diarrhoea Severe dehydratation,Kholifa Rowalla,Mabom CHC,9999,2015-49,u,6,
Diarrhoea Severe dehydratation,Kafe Simira,Masumbrie MCHP,9999,2015-49,o,1,
Diarrhoea Severe dehydratation,Kafe Simira,Masumbrie MCHP,9999,2015-49,u,3,
Diarrhoea Severe dehydratation,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,u,2,
Diarrhoea Severe dehydratation,Tane,Mathonkara MCHP,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Tane,Mathonkara MCHP,9999,2015-49,u,5,
Diarrhoea Severe dehydratation,Tane,Makrugbeh CHP,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Tane,Makrugbeh CHP,9999,2015-49,u,1,
Diarrhoea Severe dehydratation,Kunike,Masingbi CHC,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Kunike,Masingbi CHC,9999,2015-49,u,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Yele CHC,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Yele CHC,9999,2015-49,u,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Maraka MCHP,9999,2015-49,o,1,
Diarrhoea Severe dehydratation,Gbonkolenken,Maraka MCHP,9999,2015-49,u,,
Diarrhoea Severe dehydratation,Gbonkolenken,Mabarr Polie MCHP,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Mabarr Polie MCHP,9999,2015-49,u,7,
Diarrhoea Severe dehydratation,Gbonkolenken,Mafay MCHP,9999,2015-49,o,21,
Diarrhoea Severe dehydratation,Gbonkolenken,Mafay MCHP,9999,2015-49,u,14,
Diarrhoea Severe dehydratation,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,u,3,
Diarrhoea Severe dehydratation,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-49,u,1,
Diarrhoea Severe dehydratation,Kholifa Mabang,Komrabai Station MCHP,9999,2015-49,o,,
Diarrhoea Severe dehydratation,Kholifa Mabang,Komrabai Station MCHP,9999,2015-49,u,2,
Diarrhoea Severe dehydratation,Malal Mara,Kiampkakolo MCHP,9999,2015-49,o,5,
Diarrhoea Severe dehydratation,Malal Mara,Kiampkakolo MCHP,9999,2015-49,u,8,
Diarrhoea Severe dehydratation,Yoni,Masengbeh CHP,9999,2015-49,o,1,
Diarrhoea Severe dehydratation,Yoni,Masengbeh CHP,9999,2015-49,u,3,
Dysentery (Bloody Diarrhea),Kafe Simira,Mabontor CHP,9999,2015-49,o,1,
Dysentery (Bloody Diarrhea),Kafe Simira,Mabontor CHP,9999,2015-49,u,,
Dysentery (Bloody Diarrhea),Kafe Simira,Masumbrie MCHP,9999,2015-49,o,3,
Dysentery (Bloody Diarrhea),Kafe Simira,Masumbrie MCHP,9999,2015-49,u,,
Dysentery (Bloody Diarrhea),Kalansogoia,Kemedugu MCHP,9999,2015-49,o,1,
Dysentery (Bloody Diarrhea),Kalansogoia,Kemedugu MCHP,9999,2015-49,u,,
Dysentery (Bloody Diarrhea),Yoni,Masengbeh CHP,9999,2015-49,o,,
Dysentery (Bloody Diarrhea),Yoni,Masengbeh CHP,9999,2015-49,u,1,
Severe Malnutrition,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,o,,
Severe Malnutrition,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,u,1,
Severe Malnutrition,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-49,o,,
Severe Malnutrition,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-49,u,1,
Severe Malnutrition,Kholifa Rowalla,Mabom CHC,9999,2015-49,o,,
Severe Malnutrition,Kholifa Rowalla,Mabom CHC,9999,2015-49,u,1,
Severe Malnutrition,Kholifa Rowalla,Magbass CHP,9999,2015-49,o,,
Severe Malnutrition,Kholifa Rowalla,Magbass CHP,9999,2015-49,u,1,
Severe Malnutrition,Kalansogoia,Bumbuna CHC,9999,2015-49,o,,
Severe Malnutrition,Kalansogoia,Bumbuna CHC,9999,2015-49,u,1,
Severe Malnutrition,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,o,,
Severe Malnutrition,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,u,2,
Severe Malnutrition,Tane,Makrugbeh CHP,9999,2015-49,o,,
Severe Malnutrition,Tane,Makrugbeh CHP,9999,2015-49,u,3,
Severe Malnutrition,Kunike,Masingbi CHC,9999,2015-49,o,,
Severe Malnutrition,Kunike,Masingbi CHC,9999,2015-49,u,1,
Severe Malnutrition,Gbonkolenken,Yele CHC,9999,2015-49,o,,
Severe Malnutrition,Gbonkolenken,Yele CHC,9999,2015-49,u,1,
Severe Malnutrition,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,o,,
Severe Malnutrition,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,u,2,
Sever Pneumonia,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,o,,
Sever Pneumonia,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,u,4,1
Sever Pneumonia,Kholifa Rowalla,Magburaka MCHP,9999,2015-49,o,,
Sever Pneumonia,Kholifa Rowalla,Magburaka MCHP,9999,2015-49,u,37,
Sever Pneumonia,Kalansogoia,Bumbuna CHC,9999,2015-49,o,3,
Sever Pneumonia,Kalansogoia,Bumbuna CHC,9999,2015-49,u,1,
Sever Pneumonia,Kalansogoia,Kemedugu MCHP,9999,2015-49,o,,
Sever Pneumonia,Kalansogoia,Kemedugu MCHP,9999,2015-49,u,1,1
Sever Pneumonia,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,o,5,
Sever Pneumonia,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,u,11,
Sever Pneumonia,Tane,Makrugbeh CHP,9999,2015-49,o,1,
Sever Pneumonia,Tane,Makrugbeh CHP,9999,2015-49,u,2,
Sever Pneumonia,Tane,Mangaybana CHP,9999,2015-49,o,,
Sever Pneumonia,Tane,Mangaybana CHP,9999,2015-49,u,1,
Sever Pneumonia,Tane,Masankoro MCHP,9999,2015-49,o,2,
Sever Pneumonia,Tane,Masankoro MCHP,9999,2015-49,u,1,
Sever Pneumonia,Tane,Makona MCHP,9999,2015-49,o,6,
Sever Pneumonia,Tane,Makona MCHP,9999,2015-49,u,14,
Sever Pneumonia,Kunike,Matholey MCHP,9999,2015-49,o,,
Sever Pneumonia,Kunike,Matholey MCHP,9999,2015-49,u,10,
Sever Pneumonia,Kunike,Maconteh Tama MCHP,9999,2015-49,o,5,
Sever Pneumonia,Kunike,Maconteh Tama MCHP,9999,2015-49,u,13,
Sever Pneumonia,Gbonkolenken,Lion Heart Medical Centre,9999,2015-49,o,15,
Sever Pneumonia,Gbonkolenken,Lion Heart Medical Centre,9999,2015-49,u,10,
Sever Pneumonia,Gbonkolenken,Yele CHC,9999,2015-49,o,2,
Sever Pneumonia,Gbonkolenken,Yele CHC,9999,2015-49,u,1,
Sever Pneumonia,Gbonkolenken,Makonkorie CHP,9999,2015-49,o,3,
Sever Pneumonia,Gbonkolenken,Makonkorie CHP,9999,2015-49,u,12,
Sever Pneumonia,Gbonkolenken,Mafay MCHP,9999,2015-49,o,8,
Sever Pneumonia,Gbonkolenken,Mafay MCHP,9999,2015-49,u,16,
Sever Pneumonia,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,o,3,
Sever Pneumonia,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,u,12,
Sever Pneumonia,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-49,o,10,
Sever Pneumonia,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-49,u,18,
Sever Pneumonia,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-49,o,2,
Sever Pneumonia,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-49,u,6,
Sever Pneumonia,Malal Mara,Kiampkakolo MCHP,9999,2015-49,o,4,
Sever Pneumonia,Malal Mara,Kiampkakolo MCHP,9999,2015-49,u,5,
Sever Pneumonia,Yoni,Masengbeh CHP,9999,2015-49,o,,
Sever Pneumonia,Yoni,Masengbeh CHP,9999,2015-49,u,1,
Typhoid Fever,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-49,o,7,
Typhoid Fever,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-49,u,,
Typhoid Fever,Gbonkolenken,Lion Heart Medical Centre,9999,2015-49,o,10,
Typhoid Fever,Gbonkolenken,Lion Heart Medical Centre,9999,2015-49,u,20,
Yellow Fever,Kafe Simira,Mabontor CHP,9999,2015-49,o,2,
Yellow Fever,Kafe Simira,Mabontor CHP,9999,2015-49,u,,
Malaria cases,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-49,o,9,
Malaria cases,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-49,u,,
Malaria cases,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,o,1,
Malaria cases,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,u,8,
Malaria cases,Kholifa Rowalla,Magburaka MCHP,9999,2015-49,o,,
Malaria cases,Kholifa Rowalla,Magburaka MCHP,9999,2015-49,u,77,
Malaria cases,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-49,o,10,
Malaria cases,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-49,u,4,
Malaria cases,Kholifa Rowalla,Masanga MCHP,9999,2015-49,o,62,
Malaria cases,Kholifa Rowalla,Masanga MCHP,9999,2015-49,u,30,
Malaria cases,Kholifa Rowalla,Mayossoh MCHP,9999,2015-49,o,18,
Malaria cases,Kholifa Rowalla,Mayossoh MCHP,9999,2015-49,u,17,
Malaria cases,Kholifa Rowalla,Malone MCHP,9999,2015-49,o,4,
Malaria cases,Kholifa Rowalla,Malone MCHP,9999,2015-49,u,24,
Malaria cases,Kholifa Rowalla,Mabom CHC,9999,2015-49,o,7,
Malaria cases,Kholifa Rowalla,Mabom CHC,9999,2015-49,u,10,
Malaria cases,Kholifa Rowalla,Magbass CHP,9999,2015-49,o,4,
Malaria cases,Kholifa Rowalla,Magbass CHP,9999,2015-49,u,19,
Malaria cases,Kafe Simira,Mabontor CHP,9999,2015-49,o,15,
Malaria cases,Kafe Simira,Mabontor CHP,9999,2015-49,u,30,
Malaria cases,Kafe Simira,Masumbrie MCHP,9999,2015-49,o,8,
Malaria cases,Kafe Simira,Masumbrie MCHP,9999,2015-49,u,10,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-49,o,18,
Malaria cases,Kalansogoia,Bumbuna CHC,9999,2015-49,u,20,
Malaria cases,Kalansogoia,Kathombo CHP,9999,2015-49,o,,
Malaria cases,Kalansogoia,Kathombo CHP,9999,2015-49,u,21,
Malaria cases,Kalansogoia,Kemedugu MCHP,9999,2015-49,o,4,
Malaria cases,Kalansogoia,Kemedugu MCHP,9999,2015-49,u,8,
Malaria cases,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,o,15,
Malaria cases,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,u,25,
Malaria cases,Tane,Mathonkara MCHP,9999,2015-49,o,3,
Malaria cases,Tane,Mathonkara MCHP,9999,2015-49,u,28,
Malaria cases,Tane,Makrugbeh CHP,9999,2015-49,o,1,
Malaria cases,Tane,Makrugbeh CHP,9999,2015-49,u,8,
Malaria cases,Tane,Mangaybana CHP,9999,2015-49,o,5,
Malaria cases,Tane,Mangaybana CHP,9999,2015-49,u,12,
Malaria cases,Tane,Masankoro MCHP,9999,2015-49,o,5,
Malaria cases,Tane,Masankoro MCHP,9999,2015-49,u,3,
Malaria cases,Tane,Makona MCHP,9999,2015-49,o,,
Malaria cases,Tane,Makona MCHP,9999,2015-49,u,13,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-49,o,12,
Malaria cases,Kunike Barina,Makali (Kunike Barina) CHC,9999,2015-49,u,36,
Malaria cases,Kunike Barina,Wonkibor MCHP,9999,2015-49,o,15,
Malaria cases,Kunike Barina,Wonkibor MCHP,9999,2015-49,u,24,
Malaria cases,Kunike,Masingbi CHC,9999,2015-49,o,2,
Malaria cases,Kunike,Masingbi CHC,9999,2015-49,u,28,
Malaria cases,Kunike,Mafulka MCHP,9999,2015-49,o,10,
Malaria cases,Kunike,Mafulka MCHP,9999,2015-49,u,35,
Malaria cases,Kunike,Masiaka (Kunike) MCHP,9999,2015-49,o,3,
Malaria cases,Kunike,Masiaka (Kunike) MCHP,9999,2015-49,u,14,
Malaria cases,Kunike,Matholey MCHP,9999,2015-49,o,,
Malaria cases,Kunike,Matholey MCHP,9999,2015-49,u,25,
Malaria cases,Kunike,Maconteh Tama MCHP,9999,2015-49,o,8,
Malaria cases,Kunike,Maconteh Tama MCHP,9999,2015-49,u,15,
Malaria cases,Gbonkolenken,Lion Heart Medical Centre,9999,2015-49,o,20,
Malaria cases,Gbonkolenken,Lion Heart Medical Centre,9999,2015-49,u,80,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-49,o,15,
Malaria cases,Gbonkolenken,Mayepoh CHP,9999,2015-49,u,25,
Malaria cases,Gbonkolenken,Makonkorie CHP,9999,2015-49,o,7,
Malaria cases,Gbonkolenken,Makonkorie CHP,9999,2015-49,u,16,
Malaria cases,Gbonkolenken,Maraka MCHP,9999,2015-49,o,30,
Malaria cases,Gbonkolenken,Maraka MCHP,9999,2015-49,u,55,
Malaria cases,Gbonkolenken,Mabarr Polie MCHP,9999,2015-49,o,21,
Malaria cases,Gbonkolenken,Mabarr Polie MCHP,9999,2015-49,u,30,
Malaria cases,Gbonkolenken,Mafay MCHP,9999,2015-49,o,21,
Malaria cases,Gbonkolenken,Mafay MCHP,9999,2015-49,u,15,
Malaria cases,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,o,15,
Malaria cases,Gbonkolenken,Warrima (Gbonkolenken) MCHP,9999,2015-49,u,30,
Malaria cases,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-49,o,28,
Malaria cases,Gbonkolenken,Manowo (Gbonkolenken) CHC,9999,2015-49,u,32,
Malaria cases,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-49,o,3,
Malaria cases,Kholifa Mabang,Mamanso Kafla MCHP,9999,2015-49,u,20,
Malaria cases,Malal Mara,Manewa MCHP,9999,2015-49,o,,
Malaria cases,Malal Mara,Manewa MCHP,9999,2015-49,u,10,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-49,o,20,
Malaria cases,Malal Mara,Rochen Malal CHP,9999,2015-49,u,13,
Malaria cases,Malal Mara,Kiampkakolo MCHP,9999,2015-49,o,10,
Malaria cases,Malal Mara,Kiampkakolo MCHP,9999,2015-49,u,15,
Malaria cases,Yoni,Rochen Kamandao CHP,9999,2015-49,o,,
Malaria cases,Yoni,Rochen Kamandao CHP,9999,2015-49,u,20,
Malaria cases,Yoni,Mathoir CHC,9999,2015-49,o,1,
Malaria cases,Yoni,Mathoir CHC,9999,2015-49,u,37,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-49,o,6,
Malaria cases,Yoni,Masengbeh CHP,9999,2015-49,u,37,
Malaria cases,Yoni,Matawa MCHP,9999,2015-49,o,7,
Malaria cases,Yoni,Matawa MCHP,9999,2015-49,u,14,
Malaria tested,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-49,o,9,
Malaria tested,Kholifa Rowalla,Magburaka Government Hospital,9999,2015-49,u,,
Malaria tested,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,o,1,
Malaria tested,Kholifa Rowalla,Masanga Leprosy Hospital,9999,2015-49,u,8,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-49,o,,
Malaria tested,Kholifa Rowalla,Magburaka MCHP,9999,2015-49,u,77,
Malaria tested,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-49,o,10,
Malaria tested,Kholifa Rowalla,Mabai (Kholifa Rowalla) MCHP,9999,2015-49,u,4,
Malaria tested,Kholifa Rowalla,Masanga MCHP,9999,2015-49,o,62,
Malaria tested,Kholifa Rowalla,Masanga MCHP,9999,2015-49,u,30,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-49,o,18,
Malaria tested,Kholifa Rowalla,Mayossoh MCHP,9999,2015-49,u,17,
Malaria tested,Kholifa Rowalla,Malone MCHP,9999,2015-49,o,4,
Malaria tested,Kholifa Rowalla,Malone MCHP,9999,2015-49,u,24,
Malaria tested,Kholifa Rowalla,Mabom CHC,9999,2015-49,o,7,
Malaria tested,Kholifa Rowalla,Mabom CHC,9999,2015-49,u,10,
Malaria tested,Kholifa Rowalla,Magbass CHP,9999,2015-49,o,4,
Malaria tested,Kholifa Rowalla,Magbass CHP,9999,2015-49,u,14,
Malaria tested,Kafe Simira,Mabontor CHP,9999,2015-49,o,15,
Malaria tested,Kafe Simira,Mabontor CHP,9999,2015-49,u,30,
Malaria tested,Kafe Simira,Masumbrie MCHP,9999,2015-49,o,8,
Malaria tested,Kafe Simira,Masumbrie MCHP,9999,2015-49,u,10,
Malaria tested,Kalansogoia,Bumbuna CHC,9999,2015-49,o,18,
Malaria tested,Kalansogoia,Bumbuna CHC,9999,2015-49,u,20,
Malaria tested,Kalansogoia,Kathombo CHP,9999,2015-49,o,,
Malaria tested,Kalansogoia,Kathombo CHP,9999,2015-49,u,21,
Malaria tested,Kalansogoia,Kemedugu MCHP,9999,2015-49,o,4,
Malaria tested,Kalansogoia,Kemedugu MCHP,9999,2015-49,u,8,
Malaria tested,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,o,15,
Malaria tested,Sambaya Bendugu,Ninkikoro MCHP,9999,2015-49,u,25,
Malaria tested,Tane,Mathonkara MCHP,9999,2015-49,o,3,
Malaria tested,Tane,Mathonkara MCHP,9999,2015-49,u,28,
Malaria tested,Tane,Makrugbeh CHP,9999,2015-49,o,1,
